round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
26, 0.045362, 0.035175, 0.000054, 0.007353, 0.005394, 0.003485, 1.050000, 0.000000, 0.2113 Second
27, 0.043626, 0.034923, 0.000050, 0.007108, 0.005176, 0.003280, 1.050000, 0.000000, 0.2166 Second
28, 0.042976, 0.034515, 0.000048, 0.006950, 0.005003, 0.003110, 1.050000, 0.000000, 0.2261 Second
29, 0.041720, 0.034146, 0.000046, 0.006792, 0.004856, 0.002974, 1.050000, 0.000000, 0.2251 Second
30, 0.040637, 0.033693, 0.000044, 0.006659, 0.004733, 0.002862, 1.050000, 0.000000, 0.2317 Second
31, 0.039668, 0.033178, 0.000043, 0.006547, 0.004632, 0.002769, 1.050000, 0.000000, 0.2304 Second
32, 0.039283, 0.032551, 0.000042, 0.006473, 0.004555, 0.002681, 1.050000, 0.000000, 0.2296 Second
33, 0.038498, 0.031017, 0.000040, 0.006358, 0.004470, 0.002608, 1.050000, 0.000000, 0.2349 Second
34, 0.037757, 0.029514, 0.000039, 0.006240, 0.004383, 0.002542, 1.050000, 0.000000, 0.2328 Second
35, 0.037058, 0.028026, 0.000038, 0.006126, 0.004303, 0.002490, 1.050000, 0.000000, 0.2425 Second
36, 0.036715, 0.027432, 0.000036, 0.006028, 0.004220, 0.002438, 1.050000, 0.000000, 0.2385 Second
37, 0.036064, 0.029101, 0.000034, 0.005875, 0.004122, 0.002397, 1.050000, 0.000000, 0.2501 Second
38, 0.035451, 0.029826, 0.000033, 0.005767, 0.004056, 0.002360, 1.050000, 0.000000, 0.2441 Second
39, 0.034868, 0.029181, 0.000032, 0.005670, 0.004007, 0.002324, 1.050000, 0.000000, 0.2535 Second
40, 0.034317, 0.028726, 0.000031, 0.005590, 0.003964, 0.002291, 1.050000, 0.000000, 0.2529 Second
41, 0.033793, 0.028334, 0.000030, 0.005519, 0.003926, 0.002263, 1.050000, 0.000000, 0.2483 Second
42, 0.033399, 0.027967, 0.000030, 0.005458, 0.003892, 0.002234, 1.050000, 0.000000, 0.2506 Second
43, 0.032824, 0.027644, 0.000029, 0.005393, 0.003858, 0.002209, 1.050000, 0.000000, 0.2602 Second
44, 0.032287, 0.027307, 0.000028, 0.005334, 0.003826, 0.002185, 1.050000, 0.000000, 0.2573 Second
45, 0.031781, 0.026937, 0.000028, 0.005277, 0.003794, 0.002161, 1.050000, 0.000000, 0.2563 Second
46, 0.031469, 0.026534, 0.000027, 0.005231, 0.003767, 0.002137, 1.050000, 0.000000, 0.2655 Second
47, 0.031007, 0.026097, 0.000027, 0.005178, 0.003737, 0.002116, 1.050000, 0.000000, 0.2691 Second
48, 0.030625, 0.025662, 0.000026, 0.005120, 0.003702, 0.002094, 1.050000, 0.000000, 0.2641 Second
49, 0.030258, 0.025215, 0.000026, 0.005063, 0.003668, 0.002074, 1.050000, 0.000000, 0.2619 Second
50, 0.029995, 0.024760, 0.000025, 0.005015, 0.003638, 0.002053, 1.050000, 0.000000, 0.2610 Second
51, 0.029593, 0.024293, 0.000025, 0.004971, 0.003614, 0.002035, 1.050000, 0.000000, 0.2623 Second
52, 0.029199, 0.023811, 0.000024, 0.004929, 0.003590, 0.002017, 1.050000, 0.000000, 0.2743 Second
53, 0.028923, 0.022809, 0.000024, 0.004902, 0.003578, 0.001999, 1.050000, 0.000000, 0.2617 Second
54, 0.028525, 0.021971, 0.000024, 0.004876, 0.003565, 0.001984, 1.050000, 0.000000, 0.2696 Second
55, 0.028120, 0.021672, 0.000023, 0.004845, 0.003545, 0.001968, 1.050000, 0.000000, 0.2691 Second
56, 0.027697, 0.021363, 0.000023, 0.004815, 0.003527, 0.001953, 1.050000, 0.000000, 0.2672 Second
57, 0.027366, 0.021143, 0.000023, 0.004794, 0.003512, 0.001938, 1.050000, 0.000000, 0.2666 Second
58, 0.026923, 0.020908, 0.000023, 0.004767, 0.003495, 0.001924, 1.050000, 0.000000, 0.2700 Second
59, 0.026474, 0.020662, 0.000022, 0.004740, 0.003478, 0.001910, 1.050000, 0.000000, 0.2712 Second
60, 0.026096, 0.020407, 0.000022, 0.004718, 0.003462, 0.001896, 1.050000, 0.000000, 0.2707 Second
61, 0.025615, 0.020380, 0.000022, 0.004690, 0.003444, 0.001884, 1.050000, 0.000000, 0.2750 Second
62, 0.025126, 0.020553, 0.000022, 0.004661, 0.003426, 0.001872, 1.050000, 0.000000, 0.2756 Second
63, 0.024689, 0.020728, 0.000021, 0.004633, 0.003407, 0.001860, 1.050000, 0.000000, 0.2762 Second
64, 0.024279, 0.020909, 0.000021, 0.004609, 0.003390, 0.001847, 1.050000, 0.000000, 0.2734 Second
65, 0.023782, 0.021089, 0.000021, 0.004580, 0.003373, 0.001837, 1.050000, 0.000000, 0.2789 Second
66, 0.023282, 0.021270, 0.000021, 0.004546, 0.003352, 0.001826, 1.050000, 0.000000, 0.2766 Second
67, 0.022782, 0.021443, 0.000020, 0.004512, 0.003330, 0.001816, 1.050000, 0.000000, 0.2784 Second
68, 0.022363, 0.021613, 0.000020, 0.004484, 0.003312, 0.001805, 1.050000, 0.000000, 0.2800 Second
69, 0.021864, 0.021776, 0.000020, 0.004452, 0.003291, 0.001796, 1.050000, 0.000000, 0.2826 Second
70, 0.021364, 0.021935, 0.000020, 0.004420, 0.003271, 0.001786, 1.050000, 0.000000, 0.2878 Second
71, 0.020861, 0.022087, 0.000019, 0.004389, 0.003250, 0.001777, 1.050000, 0.000000, 0.2849 Second
72, 0.020408, 0.022214, 0.000019, 0.004361, 0.003230, 0.001767, 1.050000, 0.000000, 0.2851 Second
73, 0.019875, 0.022334, 0.000019, 0.004328, 0.003208, 0.001759, 1.050000, 0.000000, 0.2852 Second
74, 0.019336, 0.022451, 0.000018, 0.004295, 0.003187, 0.001751, 1.050000, 0.000000, 0.2909 Second
75, 0.018785, 0.022564, 0.000018, 0.004263, 0.003165, 0.001742, 1.050000, 0.000000, 0.2883 Second
76, 0.018224, 0.022672, 0.000018, 0.004232, 0.003144, 0.001735, 1.050000, 0.000000, 0.2902 Second
77, 0.017648, 0.022777, 0.000018, 0.004201, 0.003123, 0.001727, 1.050000, 0.000000, 0.2903 Second
78, 0.017095, 0.022866, 0.000017, 0.004171, 0.003103, 0.001719, 1.050000, 0.000000, 0.2889 Second
79, 0.016428, 0.022952, 0.000017, 0.004137, 0.003080, 0.001711, 1.050000, 0.000000, 0.2908 Second
80, 0.015713, 0.023082, 0.000017, 0.004111, 0.003063, 0.001705, 1.050000, 0.000000, 0.2906 Second
81, 0.014929, 0.023213, 0.000017, 0.004085, 0.003044, 0.001699, 1.050000, 0.000000, 0.2970 Second
82, 0.014043, 0.023343, 0.000017, 0.004059, 0.003025, 0.001693, 1.050000, 0.000000, 0.2939 Second
83, 0.013004, 0.023475, 0.000016, 0.004033, 0.003004, 0.001687, 1.050000, 0.000000, 0.2941 Second
84, 0.013187, 0.023605, 0.000016, 0.004006, 0.002982, 0.001681, 1.050000, 0.000000, 0.2973 Second
85, 0.013092, 0.023734, 0.000016, 0.003982, 0.002960, 0.001674, 1.050000, 0.000000, 0.2968 Second
86, 0.012618, 0.023861, 0.000016, 0.003955, 0.002938, 0.001668, 1.050000, 0.000000, 0.2993 Second
87, 0.012204, 0.023986, 0.000016, 0.003933, 0.002918, 0.001661, 1.050000, 0.000000, 0.3006 Second
88, 0.011844, 0.024109, 0.000015, 0.003914, 0.002900, 0.001655, 1.050000, 0.000000, 0.3005 Second
89, 0.011823, 0.024229, 0.000015, 0.003897, 0.002884, 0.001650, 1.050000, 0.000000, 0.2997 Second
90, 0.011819, 0.024346, 0.000015, 0.003881, 0.002869, 0.001644, 1.050000, 0.000000, 0.3060 Second
91, 0.011819, 0.024464, 0.000015, 0.003868, 0.002855, 0.001639, 1.050000, 0.000000, 0.3028 Second
92, 0.011809, 0.024578, 0.000015, 0.003855, 0.002842, 0.001634, 1.050000, 0.000000, 0.3135 Second
93, 0.011789, 0.024688, 0.000015, 0.003843, 0.002829, 0.001629, 1.050000, 0.000000, 0.3053 Second
94, 0.011763, 0.024793, 0.000015, 0.003827, 0.002811, 0.001623, 1.050000, 0.000000, 0.3090 Second
95, 0.011731, 0.024892, 0.000015, 0.003817, 0.002799, 0.001618, 1.050000, 0.000000, 0.3050 Second
96, 0.011692, 0.024986, 0.000015, 0.003806, 0.002788, 0.001613, 1.050000, 0.000000, 0.3094 Second
97, 0.011635, 0.025074, 0.000014, 0.003795, 0.002776, 0.001607, 1.050000, 0.000000, 0.3087 Second
98, 0.011578, 0.025154, 0.000014, 0.003785, 0.002764, 0.001602, 1.050000, 0.000000, 0.3087 Second
99, 0.011524, 0.025228, 0.000014, 0.003774, 0.002753, 0.001597, 1.050000, 0.000000, 0.3193 Second
100, 0.011474, 0.025294, 0.000014, 0.003765, 0.002742, 0.001592
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
