round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
44, 0.321230, 0.061386, 0.000423, 0.021577, 0.009730, 0.004715, 1.050000, 0.000000, 0.1718 Second
45, 0.320083, 0.062935, 0.000419, 0.021485, 0.009669, 0.004658, 1.050000, 0.000000, 0.1765 Second
46, 0.318968, 0.063508, 0.000416, 0.021402, 0.009613, 0.004615, 1.050000, 0.000000, 0.2700 Second
47, 0.313074, 0.064080, 0.000406, 0.021112, 0.009541, 0.004565, 1.050000, 0.000000, 0.1844 Second
48, 0.312221, 0.064433, 0.000404, 0.021062, 0.009509, 0.004521, 1.050000, 0.000000, 0.2904 Second
49, 0.306819, 0.064678, 0.000395, 0.020804, 0.009452, 0.004473, 1.684943, 0.000000, 0.2941 Second
50, 0.303895, 0.064843, 0.000390, 0.020668, 0.009429, 0.004446, 3.683987, 0.000000, 0.1878 Second
51, 0.303695, 0.064930, 0.000390, 0.020658, 0.009421, 0.004427, 1.050000, 0.000000, 0.1928 Second
52, 0.303061, 0.065167, 0.000389, 0.020626, 0.009395, 0.004385, 1.050000, 0.000000, 0.3083 Second
53, 0.299799, 0.065433, 0.000383, 0.020468, 0.009332, 0.004329, 1.050000, 0.000000, 0.2355 Second
54, 0.298423, 0.067641, 0.000382, 0.020433, 0.009305, 0.004282, 2.426725, 0.000000, 0.2289 Second
55, 0.291312, 0.068505, 0.000371, 0.020111, 0.009247, 0.004256, 1.050000, 0.000000, 0.1934 Second
56, 0.290815, 0.070685, 0.000373, 0.020138, 0.009268, 0.004227, 1.050000, 0.000000, 0.1988 Second
57, 0.290373, 0.071636, 0.000373, 0.020136, 0.009252, 0.004217, 1.050000, 0.000000, 0.3021 Second
58, 0.286481, 0.072276, 0.000368, 0.019977, 0.009193, 0.004184, 2.306562, 0.000000, 0.2199 Second
59, 0.270975, 0.073433, 0.000345, 0.019286, 0.009085, 0.004152, 1.050000, 0.000000, 0.2379 Second
60, 0.258704, 0.076433, 0.000331, 0.018823, 0.009029, 0.004111, 1.050000, 0.000000, 0.2755 Second
61, 0.251265, 0.078866, 0.000324, 0.018580, 0.009004, 0.004075, 1.050000, 0.000000, 0.2785 Second
62, 0.245779, 0.076645, 0.000316, 0.018345, 0.008948, 0.004043, 1.050000, 0.000000, 0.2362 Second
63, 0.222755, 0.076567, 0.000288, 0.017413, 0.008807, 0.003985, 3.712115, 0.000000, 0.2211 Second
64, 0.218470, 0.076404, 0.000283, 0.017238, 0.008770, 0.003969, 1.050000, 0.000000, 0.2149 Second
65, 0.218402, 0.076659, 0.000286, 0.017326, 0.008762, 0.003927, 1.050000, 0.000000, 0.2154 Second
66, 0.218346, 0.077814, 0.000291, 0.017445, 0.008780, 0.003893, 1.050000, 0.000000, 0.2173 Second
67, 0.218292, 0.076183, 0.000292, 0.017482, 0.008782, 0.003870, 1.085826, 0.000000, 0.2191 Second
68, 0.218249, 0.080373, 0.000297, 0.017624, 0.008848, 0.003862, 1.249313, 0.000000, 0.2251 Second
69, 0.218214, 0.081482, 0.000300, 0.017681, 0.008878, 0.003855, 1.328299, 0.000000, 0.2198 Second
70, 0.218186, 0.083433, 0.000303, 0.017771, 0.008916, 0.003845, 1.388377, 0.000000, 0.2168 Second
71, 0.218162, 0.084288, 0.000304, 0.017808, 0.008929, 0.003832, 1.411267, 0.000000, 0.2213 Second
72, 0.218138, 0.084911, 0.000305, 0.017830, 0.008930, 0.003815, 1.429974, 0.000000, 0.2195 Second
73, 0.218115, 0.085206, 0.000306, 0.017850, 0.008923, 0.003795, 1.387302, 0.000000, 0.2177 Second
74, 0.218086, 0.085188, 0.000305, 0.017822, 0.008895, 0.003774, 1.213826, 0.000000, 0.2212 Second
75, 0.218046, 0.082622, 0.000301, 0.017727, 0.008834, 0.003746, 1.050000, 0.000000, 0.2213 Second
76, 0.217984, 0.080081, 0.000299, 0.017660, 0.008769, 0.003710, 1.050000, 0.000000, 0.2341 Second
77, 0.217917, 0.076492, 0.000293, 0.017496, 0.008666, 0.003675, 1.050000, 0.000000, 0.2321 Second
78, 0.217841, 0.070496, 0.000284, 0.017265, 0.008553, 0.003646, 1.050000, 0.000000, 0.2366 Second
79, 0.217845, 0.069209, 0.000277, 0.017072, 0.008444, 0.003621, 1.050000, 0.000000, 0.2368 Second
80, 0.217840, 0.066276, 0.000265, 0.016723, 0.008219, 0.003596, 1.050000, 0.000000, 0.2366 Second
81, 0.217831, 0.062989, 0.000256, 0.016451, 0.008031, 0.003569, 1.050000, 0.000000, 0.2363 Second
82, 0.217816, 0.059942, 0.000248, 0.016236, 0.007866, 0.003534, 1.050000, 0.000000, 0.2366 Second
83, 0.217788, 0.057260, 0.000243, 0.016067, 0.007727, 0.003500, 1.050000, 0.000000, 0.2366 Second
84, 0.217755, 0.055004, 0.000238, 0.015930, 0.007608, 0.003469, 1.050000, 0.000000, 0.2418 Second
85, 0.217712, 0.053043, 0.000235, 0.015823, 0.007512, 0.003443, 1.050000, 0.000000, 0.2369 Second
86, 0.217662, 0.051350, 0.000232, 0.015732, 0.007430, 0.003417, 1.050000, 0.000000, 0.2434 Second
87, 0.217610, 0.049863, 0.000229, 0.015653, 0.007357, 0.003394, 1.050000, 0.000000, 0.2415 Second
88, 0.217557, 0.048546, 0.000227, 0.015585, 0.007290, 0.003372, 1.050000, 0.000000, 0.2446 Second
89, 0.217498, 0.047372, 0.000225, 0.015524, 0.007229, 0.003351, 1.050000, 0.000000, 0.2461 Second
90, 0.217446, 0.046318, 0.000224, 0.015471, 0.007174, 0.003331, 1.050000, 0.000000, 0.2463 Second
91, 0.217387, 0.045370, 0.000222, 0.015424, 0.007125, 0.003313, 1.050000, 0.000000, 0.2445 Second
92, 0.217316, 0.044508, 0.000221, 0.015382, 0.007081, 0.003295, 1.050000, 0.000000, 0.2555 Second
93, 0.217243, 0.043722, 0.000220, 0.015343, 0.007041, 0.003278, 1.050000, 0.000000, 0.2389 Second
94, 0.217179, 0.043002, 0.000218, 0.015309, 0.007004, 0.003262, 1.050000, 0.000000, 0.2470 Second
95, 0.217112, 0.042338, 0.000217, 0.015277, 0.006968, 0.003246, 1.050000, 0.000000, 0.2441 Second
96, 0.217041, 0.041722, 0.000217, 0.015247, 0.006935, 0.003231, 1.050000, 0.000000, 0.2501 Second
97, 0.216941, 0.041152, 0.000216, 0.015219, 0.006906, 0.003218, 1.050000, 0.000000, 0.2472 Second
98, 0.216856, 0.040615, 0.000215, 0.015193, 0.006877, 0.003205, 1.050000, 0.000000, 0.2468 Second
99, 0.216766, 0.040112, 0.000214, 0.015168, 0.006849, 0.003192, 1.050000, 0.000000, 0.3837 Second
100, 0.215729, 0.039637, 0.000212, 0.015096, 0.006815, 0.003179
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
