round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
41, 9.234572, 0.972885, 0.419188, 0.273700, 0.156724, 0.020813, 2.574270, 0.000000, 0.5659 Second
42, 9.215536, 0.972414, 0.403672, 0.272045, 0.155564, 0.020489, 3.685873, 0.000000, 0.5771 Second
43, 9.203904, 0.972025, 0.390593, 0.270578, 0.154591, 0.019722, 3.567398, 0.000000, 0.5654 Second
44, 9.179968, 0.971657, 0.377910, 0.268728, 0.153646, 0.020058, 2.722574, 0.000000, 0.5798 Second
45, 9.157999, 0.971162, 0.364066, 0.267029, 0.152511, 0.019661, 2.556462, 0.000000, 0.6006 Second
46, 9.122295, 0.970610, 0.349029, 0.265741, 0.152041, 0.021012, 5.011294, 0.000000, 0.6161 Second
47, 9.057607, 0.970289, 0.340117, 0.263948, 0.150465, 0.019786, 2.579062, 0.000000, 0.6401 Second
48, 8.262699, 0.969824, 0.325279, 0.263021, 0.151152, 0.020252, 2.644315, 0.000000, 0.6228 Second
49, 8.348142, 0.969712, 0.312647, 0.259568, 0.148712, 0.019072, 2.376879, 0.000000, 0.6381 Second
50, 8.363681, 0.969753, 0.300867, 0.257566, 0.148694, 0.022117, 6.028336, 0.000000, 0.6451 Second
51, 7.899347, 0.969659, 0.294806, 0.254822, 0.146196, 0.019653, 6.830721, 0.000000, 0.6746 Second
52, 7.891779, 0.969634, 0.292096, 0.255310, 0.147639, 0.021267, 6.400050, 0.000000, 0.6730 Second
53, 7.911527, 0.969474, 0.287276, 0.253224, 0.145170, 0.018370, 4.553585, 0.000000, 0.7050 Second
54, 7.912973, 0.969276, 0.282340, 0.251722, 0.144666, 0.018852, 5.798054, 0.000000, 0.7092 Second
55, 7.926677, 0.969019, 0.278504, 0.250625, 0.143252, 0.017672, 2.129844, 0.000000, 0.7070 Second
56, 7.933421, 0.968285, 0.269097, 0.248505, 0.142736, 0.018247, 7.153299, 0.000000, 0.7128 Second
57, 7.951760, 0.967726, 0.264549, 0.246823, 0.139988, 0.016521, 6.365465, 0.000000, 0.7379 Second
58, 7.956224, 0.967124, 0.260817, 0.246131, 0.139373, 0.016356, 2.183457, 0.000000, 0.7327 Second
59, 7.969398, 0.965282, 0.249848, 0.244030, 0.138060, 0.016271, 2.378697, 0.000000, 0.7264 Second
60, 7.981811, 0.964147, 0.241663, 0.242239, 0.137235, 0.016261, 2.921286, 0.000000, 0.7546 Second
61, 7.992778, 0.963216, 0.235878, 0.240808, 0.136320, 0.015834, 3.049225, 0.000000, 0.7751 Second
62, 8.001274, 0.962357, 0.230002, 0.239342, 0.135294, 0.015895, 3.085456, 0.000000, 0.7744 Second
63, 8.016539, 0.961497, 0.224078, 0.237452, 0.134086, 0.015266, 3.426395, 0.000000, 0.7863 Second
64, 8.023653, 0.960900, 0.219511, 0.236226, 0.133422, 0.015586, 3.415155, 0.000000, 0.7868 Second
65, 8.036789, 0.960220, 0.214931, 0.234815, 0.132352, 0.015202, 3.864006, 0.000000, 0.7938 Second
66, 8.040768, 0.959670, 0.213730, 0.234551, 0.132004, 0.015507, 3.760794, 0.000000, 0.7802 Second
67, 8.052458, 0.959023, 0.208977, 0.232749, 0.130821, 0.015068, 3.352131, 0.000000, 0.8123 Second
68, 8.061363, 0.958163, 0.204378, 0.231513, 0.129427, 0.014652, 3.273253, 0.000000, 0.8058 Second
69, 8.070920, 0.957395, 0.199781, 0.230154, 0.128386, 0.014603, 3.213249, 0.000000, 0.8359 Second
70, 8.082870, 0.956421, 0.195110, 0.228954, 0.127576, 0.014407, 3.161171, 0.000000, 0.8530 Second
71, 8.092285, 0.955189, 0.190478, 0.227667, 0.126540, 0.014151, 3.527628, 0.000000, 0.8511 Second
72, 8.095418, 0.954183, 0.186741, 0.226716, 0.125560, 0.014023, 3.247106, 0.000000, 0.8712 Second
73, 8.103478, 0.952800, 0.182033, 0.225369, 0.124405, 0.013652, 2.911803, 0.000000, 0.8532 Second
74, 8.106794, 0.951233, 0.177610, 0.224628, 0.124108, 0.013741, 2.835227, 0.000000, 0.8900 Second
75, 8.112170, 0.949487, 0.172490, 0.223224, 0.123152, 0.013681, 3.105300, 0.000000, 0.8693 Second
76, 8.119980, 0.948034, 0.168599, 0.222285, 0.122561, 0.013235, 2.785718, 0.000000, 0.9147 Second
77, 8.125845, 0.946274, 0.164368, 0.220854, 0.121652, 0.013196, 2.789459, 0.000000, 0.8965 Second
78, 8.126405, 0.944152, 0.159696, 0.219753, 0.121207, 0.013662, 3.714861, 0.000000, 0.9231 Second
79, 8.133677, 0.943909, 0.157407, 0.218588, 0.120435, 0.013432, 3.476613, 0.000000, 0.9200 Second
80, 8.138436, 0.943760, 0.155787, 0.217953, 0.120105, 0.013428, 3.563614, 0.000000, 0.9384 Second
81, 8.141243, 0.943556, 0.165245, 0.220064, 0.120916, 0.013502, 3.025947, 0.000000, 0.9256 Second
82, 8.142596, 0.943313, 0.162975, 0.219438, 0.120634, 0.013740, 3.153473, 0.000000, 0.9362 Second
83, 8.148501, 0.943035, 0.160217, 0.218500, 0.119887, 0.013511, 3.247752, 0.000000, 0.9357 Second
84, 8.155299, 0.942738, 0.158089, 0.217704, 0.119307, 0.013383, 3.380808, 0.000000, 0.9426 Second
85, 8.158338, 0.942689, 0.156409, 0.217078, 0.119065, 0.013482, 3.914058, 0.000000, 0.9733 Second
86, 8.163508, 0.942488, 0.154817, 0.216514, 0.118829, 0.013446, 3.457511, 0.000000, 0.9580 Second
87, 8.167776, 0.942182, 0.153086, 0.215962, 0.118707, 0.013385, 4.683643, 0.000000, 0.9652 Second
88, 8.170362, 0.942013, 0.151838, 0.215608, 0.118775, 0.013662, 5.128369, 0.000000, 0.9784 Second
89, 7.801311, 0.941859, 0.150881, 0.215186, 0.118676, 0.013626, 4.529903, 0.000000, 1.0096 Second
90, 7.846620, 0.941651, 0.150071, 0.215070, 0.118673, 0.013459, 3.498510, 0.000000, 1.0322 Second
91, 7.864585, 0.941505, 0.148870, 0.214540, 0.118577, 0.013620, 5.896878, 0.000000, 1.0196 Second
92, 7.428333, 0.941441, 0.148272, 0.214177, 0.118370, 0.013389, 9.387709, 0.000000, 1.0462 Second
93, 7.399451, 0.941426, 0.147948, 0.214010, 0.118280, 0.013391, 7.896886, 0.000000, 1.1178 Second
94, 7.388201, 0.941400, 0.147686, 0.213857, 0.118170, 0.013351, 11.043416, 0.000000, 1.0598 Second
95, 7.301949, 0.941382, 0.147434, 0.213718, 0.118103, 0.013355, 3.931783, 0.000000, 1.0893 Second
96, 7.175883, 0.941318, 0.146757, 0.213424, 0.117971, 0.013327, 5.804502, 0.000000, 1.1155 Second
97, 7.225112, 0.941255, 0.146348, 0.213300, 0.117923, 0.013235, 3.841394, 0.000000, 1.1185 Second
98, 7.250235, 0.941149, 0.145677, 0.213023, 0.117773, 0.013320, 3.608111, 0.000000, 1.1274 Second
99, 7.211229, 0.941017, 0.144959, 0.212723, 0.117729, 0.013534, 3.539421, 0.000000, 1.0659 Second
100, 7.221027, 0.940836, 0.144313, 0.212378, 0.117324, 0.013218
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
