round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
55, 2.091843, 0.985938, 0.502226, 0.213888, 0.139448, 0.101138, 30.025138, 0.000000, 2.5564 Second
56, 2.091814, 0.985814, 0.496193, 0.213815, 0.139310, 0.101222, 22.321830, 0.000000, 2.0795 Second
57, 2.096667, 0.985655, 0.489462, 0.213907, 0.139375, 0.101661, 19.638401, 0.000000, 2.1801 Second
58, 2.093109, 0.985448, 0.484249, 0.213629, 0.139575, 0.102452, 13.100438, 0.000000, 3.0416 Second
59, 2.070354, 0.985228, 0.480574, 0.213796, 0.139239, 0.102928, 18.813103, 0.000000, 2.5494 Second
60, 2.240557, 0.985384, 0.480788, 0.213299, 0.139787, 0.103898, 15.781391, 0.000000, 2.7462 Second
61, 2.040376, 0.985681, 0.485219, 0.213610, 0.140777, 0.104289, 15.657933, 0.000000, 2.8175 Second
62, 2.191438, 0.986350, 0.488982, 0.212795, 0.140133, 0.104192, 17.986939, 0.000000, 2.8958 Second
63, 2.007563, 0.986485, 0.489727, 0.213691, 0.141532, 0.105229, 18.199770, 0.000000, 3.0602 Second
64, 2.038302, 0.986036, 0.484557, 0.213618, 0.141740, 0.105314, 15.705799, 0.000000, 2.9191 Second
65, 2.146055, 0.985747, 0.470838, 0.213476, 0.142037, 0.105423, 15.562207, 0.000000, 2.9409 Second
66, 2.170156, 0.985631, 0.472367, 0.214271, 0.143136, 0.106262, 12.871731, 0.000000, 3.2406 Second
67, 2.184307, 0.985520, 0.464724, 0.214039, 0.143436, 0.107074, 18.062764, 0.000000, 3.2851 Second
68, 2.161697, 0.985711, 0.469387, 0.214086, 0.143104, 0.106753, 18.289552, 0.000000, 3.6459 Second
69, 2.135929, 0.986245, 0.476230, 0.214758, 0.143754, 0.107576, 27.156805, 0.000000, 3.7903 Second
70, 2.132558, 0.986339, 0.474129, 0.214167, 0.143015, 0.106899, 18.575743, 0.000000, 3.5903 Second
71, 2.130839, 0.986445, 0.481371, 0.214465, 0.143561, 0.107104, 26.491962, 0.000000, 3.9184 Second
72, 2.153885, 0.986323, 0.481011, 0.213909, 0.142994, 0.106124, 18.852898, 0.000000, 3.7047 Second
73, 2.193139, 0.986077, 0.475362, 0.213280, 0.142061, 0.105133, 17.820442, 0.000000, 3.9018 Second
74, 2.228238, 0.985904, 0.469411, 0.213544, 0.142135, 0.105594, 23.849292, 0.000000, 3.7839 Second
75, 2.255404, 0.985717, 0.466569, 0.213531, 0.142214, 0.105392, 16.504165, 0.000000, 3.9468 Second
76, 2.312362, 0.985264, 0.467178, 0.214037, 0.142537, 0.105368, 14.124908, 0.000000, 4.0495 Second
77, 2.381937, 0.984968, 0.450298, 0.213532, 0.141556, 0.104917, 15.935399, 0.000000, 4.4880 Second
78, 2.460741, 0.984929, 0.444140, 0.212032, 0.139637, 0.105369, 14.309979, 0.000000, 6.6624 Second
79, 2.552028, 0.984797, 0.438930, 0.210118, 0.138301, 0.103053, 19.023692, 0.000000, 5.2917 Second
80, 2.610272, 0.984944, 0.435392, 0.209832, 0.138841, 0.104552, 18.731995, 0.000000, 7.0994 Second
81, 2.654957, 0.984890, 0.426481, 0.209713, 0.139320, 0.105221, 14.889072, 0.000000, 5.2469 Second
82, 2.734961, 0.984756, 0.415957, 0.209479, 0.139517, 0.104471, 20.917517, 0.000000, 5.1230 Second
83, 2.769679, 0.984620, 0.412502, 0.209956, 0.140007, 0.104529, 22.001954, 0.000000, 5.1708 Second
84, 2.820696, 0.984480, 0.400003, 0.210149, 0.140514, 0.105185, 19.847905, 0.000000, 5.0347 Second
85, 2.872425, 0.984362, 0.393199, 0.209905, 0.140763, 0.105798, 16.067271, 0.000000, 6.1167 Second
86, 2.954842, 0.984194, 0.377696, 0.209799, 0.141013, 0.105892, 10.583628, 0.000000, 4.8175 Second
87, 3.005938, 0.983882, 0.369265, 0.210426, 0.141811, 0.106193, 12.219140, 0.000000, 5.0134 Second
88, 3.079787, 0.983481, 0.352786, 0.210251, 0.141973, 0.106370, 19.050074, 0.000000, 5.1022 Second
89, 3.099227, 0.983164, 0.344994, 0.210237, 0.142501, 0.107139, 20.138610, 0.000000, 5.7426 Second
90, 3.105951, 0.982737, 0.336268, 0.210112, 0.142556, 0.107690, 18.782998, 0.000000, 5.4597 Second
91, 3.113107, 0.982190, 0.328105, 0.210677, 0.143181, 0.108371, 18.164387, 0.000000, 5.9907 Second
92, 3.143184, 0.981642, 0.326765, 0.210171, 0.142754, 0.108425, 24.022353, 0.000000, 6.0860 Second
93, 3.167466, 0.981159, 0.319591, 0.209704, 0.142395, 0.108113, 16.968387, 0.000000, 5.2596 Second
94, 3.204699, 0.980675, 0.311968, 0.209709, 0.142429, 0.108507, 21.505577, 0.000000, 6.2274 Second
95, 3.230585, 0.980198, 0.305339, 0.209295, 0.142128, 0.107932, 28.807293, 0.000000, 6.2291 Second
96, 3.241777, 0.979848, 0.303521, 0.208788, 0.141516, 0.107478, 15.201200, 0.000000, 7.7783 Second
97, 3.247612, 0.979165, 0.295515, 0.208655, 0.141265, 0.107519, 23.390282, 0.000000, 7.8277 Second
98, 3.288590, 0.978891, 0.290231, 0.208492, 0.141096, 0.107854, 18.626431, 0.000000, 7.2600 Second
99, 3.323217, 0.978602, 0.286993, 0.208663, 0.141480, 0.108460, 15.060786, 0.000000, 7.7639 Second
100, 3.277105, 0.978250, 0.280703, 0.208263, 0.141135, 0.108687
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
