round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
62, 0.012875, 0.020867, 0.000020, 0.004491, 0.003867, 0.002897, 1.050000, 0.000000, 0.3321 Second
63, 0.012810, 0.020898, 0.000020, 0.004443, 0.003814, 0.002852, 1.050000, 0.000000, 0.3383 Second
64, 0.012740, 0.020930, 0.000019, 0.004389, 0.003758, 0.002810, 1.050000, 0.000000, 0.3370 Second
65, 0.011938, 0.020955, 0.000019, 0.004334, 0.003711, 0.002768, 1.050000, 0.000000, 0.3416 Second
66, 0.011481, 0.020173, 0.000018, 0.004260, 0.003662, 0.002736, 1.050000, 0.000000, 0.3456 Second
67, 0.011614, 0.019542, 0.000018, 0.004197, 0.003617, 0.002705, 1.050000, 0.000000, 0.3452 Second
68, 0.011702, 0.019142, 0.000017, 0.004150, 0.003581, 0.002678, 1.050000, 0.000000, 0.3457 Second
69, 0.011759, 0.018801, 0.000017, 0.004107, 0.003547, 0.002652, 1.050000, 0.000000, 0.3510 Second
70, 0.011517, 0.018506, 0.000017, 0.004061, 0.003511, 0.002623, 1.050000, 0.000000, 0.3513 Second
71, 0.011100, 0.018254, 0.000016, 0.004019, 0.003478, 0.002596, 1.050000, 0.000000, 0.3592 Second
72, 0.010858, 0.018036, 0.000016, 0.003983, 0.003451, 0.002571, 1.050000, 0.000000, 0.3499 Second
73, 0.010708, 0.017771, 0.000016, 0.003948, 0.003423, 0.002548, 1.050000, 0.000000, 0.3531 Second
74, 0.010610, 0.017531, 0.000015, 0.003913, 0.003395, 0.002527, 1.050000, 0.000000, 0.3518 Second
75, 0.010419, 0.017314, 0.000015, 0.003870, 0.003361, 0.002504, 1.050000, 0.000000, 0.3527 Second
76, 0.010634, 0.017119, 0.000015, 0.003831, 0.003322, 0.002483, 1.050000, 0.000000, 0.3578 Second
77, 0.010523, 0.016942, 0.000014, 0.003786, 0.003284, 0.002459, 1.050000, 0.000000, 0.3617 Second
78, 0.010663, 0.016801, 0.000014, 0.003750, 0.003248, 0.002436, 1.050000, 0.000000, 0.3607 Second
79, 0.010505, 0.016482, 0.000014, 0.003705, 0.003216, 0.002415, 1.050000, 0.000000, 0.3606 Second
80, 0.010611, 0.016179, 0.000013, 0.003665, 0.003183, 0.002395, 1.050000, 0.000000, 0.3659 Second
81, 0.010640, 0.015889, 0.000013, 0.003628, 0.003152, 0.002376, 1.050000, 0.000000, 0.3665 Second
82, 0.010452, 0.015610, 0.000013, 0.003591, 0.003126, 0.002358, 1.050000, 0.000000, 0.3669 Second
83, 0.010510, 0.015343, 0.000013, 0.003557, 0.003096, 0.002342, 1.050000, 0.000000, 0.3687 Second
84, 0.010515, 0.015084, 0.000012, 0.003526, 0.003069, 0.002326, 1.050000, 0.000000, 0.3672 Second
85, 0.010325, 0.014834, 0.000012, 0.003492, 0.003045, 0.002310, 1.050000, 0.000000, 0.3719 Second
86, 0.010364, 0.014605, 0.000012, 0.003462, 0.003019, 0.002295, 1.050000, 0.000000, 0.3757 Second
87, 0.010358, 0.014380, 0.000012, 0.003433, 0.002995, 0.002280, 1.050000, 0.000000, 0.3724 Second
88, 0.010172, 0.014159, 0.000012, 0.003403, 0.002974, 0.002266, 1.050000, 0.000000, 0.3742 Second
89, 0.010201, 0.013941, 0.000011, 0.003378, 0.002953, 0.002252, 1.050000, 0.000000, 0.3759 Second
90, 0.010201, 0.013725, 0.000011, 0.003354, 0.002932, 0.002238, 1.050000, 0.000000, 0.3781 Second
91, 0.010180, 0.013511, 0.000011, 0.003329, 0.002912, 0.002224, 1.050000, 0.000000, 0.3761 Second
92, 0.010000, 0.013300, 0.000011, 0.003303, 0.002893, 0.002211, 1.050000, 0.000000, 0.3778 Second
93, 0.009930, 0.013089, 0.000011, 0.003281, 0.002875, 0.002199, 1.050000, 0.000000, 0.3784 Second
94, 0.009865, 0.012880, 0.000011, 0.003264, 0.002860, 0.002187, 1.050000, 0.000000, 0.3801 Second
95, 0.009541, 0.012672, 0.000011, 0.003241, 0.002844, 0.002174, 1.050000, 0.000000, 0.3848 Second
96, 0.009455, 0.012462, 0.000010, 0.003227, 0.002830, 0.002163, 1.050000, 0.000000, 0.3890 Second
97, 0.009381, 0.012252, 0.000010, 0.003212, 0.002816, 0.002151, 1.050000, 0.000000, 0.3859 Second
98, 0.009425, 0.012041, 0.000010, 0.003194, 0.002802, 0.002139, 1.050000, 0.000000, 0.3889 Second
99, 0.009513, 0.011824, 0.000010, 0.003172, 0.002783, 0.002128, 1.050000, 0.000000, 0.3910 Second
100, 0.009584, 0.011606, 0.000010, 0.003156, 0.002768, 0.002116
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
