round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
85, 0.056451, 0.023155, 0.000066, 0.008170, 0.005279, 0.002659, 1.050000, 0.000000, 0.1165 Second
86, 0.056305, 0.023020, 0.000065, 0.008142, 0.005253, 0.002643, 1.050000, 0.000000, 0.1201 Second
87, 0.056163, 0.022877, 0.000065, 0.008113, 0.005227, 0.002627, 1.050000, 0.000000, 0.1183 Second
88, 0.056016, 0.022727, 0.000064, 0.008084, 0.005201, 0.002612, 1.050000, 0.000000, 0.1216 Second
89, 0.055872, 0.022571, 0.000064, 0.008055, 0.005175, 0.002598, 1.050000, 0.000000, 0.1247 Second
90, 0.055733, 0.022410, 0.000063, 0.008027, 0.005150, 0.002583, 1.050000, 0.000000, 0.1183 Second
91, 0.055598, 0.022246, 0.000063, 0.007999, 0.005125, 0.002569, 1.050000, 0.000000, 0.1209 Second
92, 0.055467, 0.022078, 0.000062, 0.007972, 0.005101, 0.002556, 1.050000, 0.000000, 0.1216 Second
93, 0.055339, 0.021908, 0.000062, 0.007945, 0.005077, 0.002542, 1.050000, 0.000000, 0.1256 Second
94, 0.055217, 0.021737, 0.000062, 0.007919, 0.005054, 0.002530, 1.050000, 0.000000, 0.1227 Second
95, 0.055098, 0.021565, 0.000061, 0.007893, 0.005032, 0.002518, 1.050000, 0.000000, 0.1215 Second
96, 0.054982, 0.021393, 0.000061, 0.007868, 0.005010, 0.002506, 1.050000, 0.000000, 0.1197 Second
97, 0.054869, 0.021220, 0.000060, 0.007843, 0.004988, 0.002494, 1.050000, 0.000000, 0.1170 Second
98, 0.054759, 0.021048, 0.000060, 0.007819, 0.004966, 0.002483, 1.050000, 0.000000, 0.1195 Second
99, 0.054651, 0.020750, 0.000060, 0.007791, 0.004943, 0.002471, 1.050000, 0.000000, 0.1211 Second
100, 0.054546, 0.020590, 0.000059, 0.007768, 0.004923, 0.002460
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
