round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
81, 0.031929, 0.027318, 0.000048, 0.006939, 0.005908, 0.003678, 1.050000, 0.000000, 0.5963 Second
82, 0.031741, 0.027838, 0.000048, 0.006903, 0.005845, 0.003594, 1.050000, 0.000000, 0.5852 Second
83, 0.031498, 0.028193, 0.000047, 0.006876, 0.005790, 0.003521, 1.050000, 0.000000, 0.5950 Second
84, 0.031242, 0.028386, 0.000047, 0.006851, 0.005742, 0.003454, 1.050000, 0.000000, 0.5957 Second
85, 0.028405, 0.028435, 0.000046, 0.006759, 0.005684, 0.003403, 1.050000, 0.000000, 0.6157 Second
86, 0.028321, 0.028396, 0.000046, 0.006768, 0.005663, 0.003347, 1.050000, 0.000000, 0.6144 Second
87, 0.028261, 0.028278, 0.000046, 0.006785, 0.005647, 0.003301, 1.050000, 0.000000, 0.6176 Second
88, 0.028344, 0.028254, 0.000046, 0.006785, 0.005623, 0.003258, 1.050000, 0.000000, 0.6124 Second
89, 0.028429, 0.028164, 0.000046, 0.006776, 0.005593, 0.003216, 1.050000, 0.000000, 0.6209 Second
90, 0.028493, 0.028019, 0.000046, 0.006757, 0.005560, 0.003177, 1.050000, 0.000000, 0.6273 Second
91, 0.028510, 0.027887, 0.000045, 0.006730, 0.005524, 0.003139, 1.050000, 0.000000, 0.6233 Second
92, 0.028522, 0.027741, 0.000045, 0.006698, 0.005487, 0.003105, 1.050000, 0.000000, 0.6276 Second
93, 0.028508, 0.027586, 0.000044, 0.006664, 0.005449, 0.003073, 1.050000, 0.000000, 0.6355 Second
94, 0.028468, 0.027423, 0.000044, 0.006617, 0.005407, 0.003043, 1.050000, 0.000000, 0.6369 Second
95, 0.028402, 0.027271, 0.000043, 0.006569, 0.005366, 0.003015, 1.050000, 0.000000, 0.6510 Second
96, 0.028321, 0.027118, 0.000043, 0.006528, 0.005330, 0.002989, 1.050000, 0.000000, 0.6607 Second
97, 0.028216, 0.026974, 0.000042, 0.006477, 0.005291, 0.002966, 1.050000, 0.000000, 0.6584 Second
98, 0.028102, 0.027412, 0.000042, 0.006459, 0.005268, 0.002943, 1.050000, 0.000000, 0.6530 Second
99, 0.027642, 0.027839, 0.000041, 0.006411, 0.005233, 0.002919, 1.050000, 0.000000, 0.6800 Second
100, 0.027216, 0.027815, 0.000040, 0.006353, 0.005194, 0.002896
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
