map_name,max_relative_area_error,area_weighted_mean_error
switzerland_gdp_in_billion_chf_by_canton_2019_74.geojson,0.0393285,0.0045461
switzerland_gdp_in_billion_chf_by_canton_2019_75.geojson,0.0388718,0.00432639
switzerland_gdp_in_billion_chf_by_canton_2019_76.geojson,0.0384042,0.00414945
switzerland_gdp_in_billion_chf_by_canton_2019_77.geojson,0.0377037,0.0039989
switzerland_gdp_in_billion_chf_by_canton_2019_78.geojson,0.037012,0.00386857
switzerland_gdp_in_billion_chf_by_canton_2019_79.geojson,0.036348,0.00375775
switzerland_gdp_in_billion_chf_by_canton_2019_80.geojson,0.0319292,0.00368038
switzerland_gdp_in_billion_chf_by_canton_2019_81.geojson,0.0317413,0.00359639
switzerland_gdp_in_billion_chf_by_canton_2019_82.geojson,0.0314975,0.00352349
switzerland_gdp_in_billion_chf_by_canton_2019_83.geojson,0.0312421,0.00345632
switzerland_gdp_in_billion_chf_by_canton_2019_84.geojson,0.028435,0.00340587
switzerland_gdp_in_billion_chf_by_canton_2019_85.geojson,0.0283963,0.00334907
switzerland_gdp_in_billion_chf_by_canton_2019_86.geojson,0.0282778,0.00330345
switzerland_gdp_in_billion_chf_by_canton_2019_87.geojson,0.0283439,0.00326094
switzerland_gdp_in_billion_chf_by_canton_2019_88.geojson,0.0284291,0.00321869
switzerland_gdp_in_billion_chf_by_canton_2019_89.geojson,0.0284929,0.00318
switzerland_gdp_in_billion_chf_by_canton_2019_90.geojson,0.0285104,0.00314164
switzerland_gdp_in_billion_chf_by_canton_2019_91.geojson,0.0285224,0.0031073
switzerland_gdp_in_billion_chf_by_canton_2019_92.geojson,0.028508,0.00307512
switzerland_gdp_in_billion_chf_by_canton_2019_93.geojson,0.0284678,0.00304527
switzerland_gdp_in_billion_chf_by_canton_2019_94.geojson,0.0284021,0.00301724
switzerland_gdp_in_billion_chf_by_canton_2019_95.geojson,0.0283213,0.00299148
switzerland_gdp_in_billion_chf_by_canton_2019_96.geojson,0.0282162,0.00296874
switzerland_gdp_in_billion_chf_by_canton_2019_97.geojson,0.0281017,0.00294591
switzerland_gdp_in_billion_chf_by_canton_2019_98.geojson,0.0278386,0.0029217
switzerland_gdp_in_billion_chf_by_canton_2019_99.geojson,0.027815,0.00289877
