round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
18, 0.957946, 0.610615, 0.041611, 0.173694, 0.130480, 0.081387, 11.599639, 0.000000, 0.1409 Second
19, 0.740908, 0.497963, 0.020891, 0.136842, 0.097791, 0.073418, 13.321366, 0.000000, 0.1405 Second
20, 0.494343, 0.667471, 0.048755, 0.168555, 0.112789, 0.065461, 7.074380, 0.000000, 0.1488 Second
21, 2.045673, 0.618789, 0.065535, 0.251037, 0.207963, 0.225057, 20.380462, 0.000000, 0.1597 Second
22, 0.211010, 0.480036, 0.022400, 0.129592, 0.095934, 0.059451, 5.475881, 0.000000, 0.1630 Second
23, 0.956085, 0.350974, 0.029493, 0.180041, 0.155833, 0.139607, 13.161660, 0.000000, 0.1752 Second
24, 0.411546, 0.593683, 0.028635, 0.138646, 0.097983, 0.061185, 8.182172, 0.000000, 0.1771 Second
25, 1.229247, 0.370550, 0.021612, 0.157566, 0.108368, 0.107821, 17.347611, 0.000000, 0.1733 Second
26, 0.130790, 0.524105, 0.028128, 0.136871, 0.089884, 0.059392, 5.892901, 0.000000, 0.1785 Second
27, 1.020198, 0.323200, 0.029173, 0.183105, 0.152737, 0.162619, 16.437085, 0.000000, 0.1907 Second
28, 0.197503, 0.643960, 0.048102, 0.167711, 0.113103, 0.075536, 6.122821, 0.000000, 0.1988 Second
29, 1.632177, 0.359557, 0.037532, 0.208377, 0.169021, 0.187393, 19.547191, 0.000000, 0.2021 Second
30, 0.276241, 0.490907, 0.021469, 0.127297, 0.093134, 0.056542, 5.682874, 0.000000, 0.2221 Second
31, 1.115291, 0.511368, 0.037264, 0.179379, 0.146512, 0.109706, 13.296611, 0.000000, 0.2226 Second
32, 0.353914, 0.587369, 0.025733, 0.131238, 0.084292, 0.050920, 6.621170, 0.000000, 0.2293 Second
33, 1.103844, 0.527266, 0.039944, 0.187385, 0.133004, 0.108157, 24.742701, 0.000000, 0.2369 Second
34, 0.190602, 0.582951, 0.023530, 0.122355, 0.077069, 0.061438, 7.558092, 0.000000, 0.2447 Second
35, 0.632466, 0.190969, 0.007347, 0.091160, 0.059492, 0.061680, 10.295801, 0.000000, 0.2444 Second
36, 0.460400, 0.468229, 0.014018, 0.105942, 0.074089, 0.054133, 9.635994, 0.000000, 0.2452 Second
37, 0.636144, 0.508145, 0.018753, 0.122803, 0.072966, 0.050458, 10.476134, 0.000000, 0.2538 Second
38, 0.910970, 0.280291, 0.015733, 0.134115, 0.097060, 0.086355, 15.563955, 0.000000, 0.2584 Second
39, 0.151991, 0.609601, 0.038515, 0.155524, 0.102040, 0.064600, 7.732150, 0.000000, 0.2790 Second
40, 1.616328, 0.341722, 0.047126, 0.236869, 0.192602, 0.214374, 21.249602, 0.000000, 0.2888 Second
41, 0.191003, 0.379808, 0.012223, 0.100106, 0.073426, 0.043603, 6.519701, 0.000000, 0.2884 Second
42, 0.577349, 0.213519, 0.008413, 0.095135, 0.073910, 0.056940, 11.308110, 0.000000, 0.2897 Second
43, 0.255312, 0.230021, 0.002891, 0.052947, 0.035950, 0.025510, 5.147685, 0.000000, 0.2909 Second
44, 0.714647, 0.252829, 0.008269, 0.093405, 0.061829, 0.056211, 9.455296, 0.000000, 0.2947 Second
45, 0.284709, 0.281827, 0.004624, 0.065183, 0.044612, 0.036854, 5.435035, 0.000000, 0.3059 Second
46, 1.002468, 0.578586, 0.037265, 0.175992, 0.129099, 0.105394, 15.141997, 0.000000, 0.3177 Second
47, 0.166944, 0.499553, 0.022306, 0.128212, 0.092475, 0.059483, 6.886063, 0.000000, 0.3196 Second
48, 2.250014, 0.476224, 0.061704, 0.259727, 0.218927, 0.253880, 23.703493, 0.000000, 0.3326 Second
49, 0.195979, 0.195048, 0.003009, 0.053782, 0.042299, 0.021961, 7.026953, 0.000000, 0.3156 Second
50, 0.280145, 0.205043, 0.003139, 0.055421, 0.039774, 0.021485, 5.945361, 0.000000, 0.3164 Second
51, 1.507937, 0.397977, 0.025231, 0.163533, 0.114825, 0.100552, 14.475721, 0.000000, 0.3311 Second
52, 0.317021, 0.577352, 0.046502, 0.177602, 0.133273, 0.077032, 8.294201, 0.000000, 0.3491 Second
53, 1.578356, 0.479094, 0.065644, 0.265973, 0.234158, 0.252394, 21.545168, 0.000000, 0.3869 Second
54, 0.209442, 0.379574, 0.006836, 0.075240, 0.047205, 0.026151, 5.514832, 0.000000, 0.3362 Second
55, 0.936462, 0.289078, 0.013900, 0.123697, 0.087635, 0.077278, 12.434400, 0.000000, 0.3539 Second
56, 0.208036, 0.687075, 0.054496, 0.171960, 0.116054, 0.063890, 9.313161, 0.000000, 0.3626 Second
57, 1.283611, 0.299927, 0.030636, 0.190258, 0.157502, 0.168049, 17.685194, 0.000000, 0.3919 Second
58, 0.214048, 0.642228, 0.042886, 0.161352, 0.113200, 0.075615, 9.293939, 0.000000, 0.3852 Second
59, 1.487441, 0.403496, 0.033778, 0.194499, 0.158948, 0.156907, 19.801218, 0.000000, 0.4084 Second
60, 0.189815, 0.446128, 0.017300, 0.114059, 0.071975, 0.053011, 6.139465, 0.000000, 0.3883 Second
61, 1.015756, 0.279485, 0.021198, 0.155945, 0.119181, 0.128370, 13.560653, 0.000000, 0.3980 Second
62, 0.275800, 0.671499, 0.045404, 0.156791, 0.095817, 0.069671, 9.405925, 0.000000, 0.3946 Second
63, 2.610572, 0.531605, 0.064811, 0.262767, 0.212486, 0.244166, 19.041185, 0.000000, 0.4368 Second
64, 0.228909, 0.497648, 0.021101, 0.125785, 0.089319, 0.065969, 7.502534, 0.000000, 0.4187 Second
65, 0.751117, 0.272064, 0.016466, 0.136961, 0.107865, 0.107896, 14.666605, 0.000000, 0.4237 Second
66, 0.254357, 0.483988, 0.015855, 0.108246, 0.068469, 0.042237, 11.925717, 0.000000, 0.3979 Second
67, 1.806854, 0.437148, 0.048998, 0.228576, 0.181953, 0.169093, 21.981199, 0.000000, 0.4279 Second
68, 0.295464, 0.312449, 0.006392, 0.075338, 0.051368, 0.031509, 5.946166, 0.000000, 0.4053 Second
69, 0.751804, 0.286025, 0.013759, 0.121672, 0.084657, 0.058879, 13.006733, 0.000000, 0.4267 Second
70, 0.802674, 0.168161, 0.007708, 0.094409, 0.064692, 0.057387, 9.777168, 0.000000, 0.4233 Second
71, 0.188630, 0.336462, 0.004746, 0.063836, 0.043694, 0.024618, 7.039775, 0.000000, 0.4158 Second
72, 2.926218, 0.533817, 0.078627, 0.277984, 0.233912, 0.241391, 21.972301, 0.000000, 0.4724 Second
73, 0.168532, 0.224825, 0.003263, 0.055135, 0.042982, 0.028402, 4.409642, 0.000000, 0.4369 Second
74, 1.022574, 0.381942, 0.020664, 0.141057, 0.107371, 0.076404, 12.180760, 0.000000, 0.4482 Second
75, 0.604678, 0.444474, 0.015569, 0.121151, 0.087437, 0.063569, 12.482364, 0.000000, 0.4541 Second
76, 0.506842, 0.402744, 0.010406, 0.096578, 0.062295, 0.029478, 7.310815, 0.000000, 0.4487 Second
77, 1.002802, 0.400444, 0.016909, 0.134340, 0.092598, 0.080678, 14.478869, 0.000000, 0.4804 Second
78, 0.368489, 0.471063, 0.016156, 0.110968, 0.070776, 0.042421, 11.648827, 0.000000, 0.4776 Second
79, 0.962739, 0.273198, 0.013770, 0.123515, 0.089541, 0.066076, 14.850297, 0.000000, 0.4919 Second
80, 0.181513, 0.537189, 0.020658, 0.119376, 0.072556, 0.040538, 9.514119, 0.000000, 0.4768 Second
81, 1.266904, 0.371144, 0.020941, 0.148352, 0.111658, 0.079440, 15.339300, 0.000000, 0.5072 Second
82, 0.210443, 0.462128, 0.010748, 0.089960, 0.052900, 0.028432, 7.798329, 0.000000, 0.5148 Second
83, 1.176622, 0.331656, 0.019730, 0.150819, 0.104905, 0.098004, 15.864989, 0.000000, 0.5104 Second
84, 0.125490, 0.453224, 0.017793, 0.115824, 0.079220, 0.052093, 9.587712, 0.000000, 0.5252 Second
85, 0.626793, 0.324829, 0.007807, 0.088905, 0.060336, 0.037500, 10.378479, 0.000000, 0.5696 Second
86, 0.284792, 0.316179, 0.006718, 0.077273, 0.050186, 0.024025, 7.323753, 0.000000, 0.5364 Second
87, 1.663741, 0.459138, 0.028688, 0.177604, 0.127566, 0.130924, 18.045319, 0.000000, 0.5694 Second
88, 0.126604, 0.378318, 0.010195, 0.091510, 0.065911, 0.045556, 10.516175, 0.000000, 0.5827 Second
89, 0.234850, 0.339506, 0.005770, 0.070958, 0.049544, 0.025171, 6.418131, 0.000000, 0.5654 Second
90, 0.316750, 0.072525, 0.002514, 0.052616, 0.034261, 0.019051, 5.279810, 0.000000, 0.5868 Second
91, 0.292089, 0.241896, 0.003229, 0.055703, 0.035570, 0.016565, 7.754843, 0.000000, 0.5918 Second
92, 1.154910, 0.453168, 0.028918, 0.169618, 0.135971, 0.111627, 16.430587, 0.000000, 0.6341 Second
93, 0.146586, 0.149993, 0.001709, 0.040714, 0.034304, 0.027706, 4.769195, 0.000000, 0.6213 Second
94, 0.411430, 0.274268, 0.005232, 0.071892, 0.047533, 0.037023, 8.209315, 0.000000, 0.6487 Second
95, 0.213342, 0.261820, 0.002838, 0.051314, 0.032287, 0.015920, 5.291866, 0.000000, 0.6427 Second
96, 1.196872, 0.130932, 0.008029, 0.100476, 0.052817, 0.052021, 10.174753, 0.000000, 0.6747 Second
97, 0.063310, 0.396267, 0.006060, 0.068517, 0.039370, 0.018624, 5.133328, 0.000000, 0.6615 Second
98, 0.799807, 0.257050, 0.006577, 0.085955, 0.048250, 0.022549, 7.821559, 0.000000, 0.7008 Second
99, 0.241130, 0.084786, 0.000982, 0.032305, 0.020219, 0.012200, 2.653583, 0.000000, 0.7035 Second
100, 0.179673, 0.282459, 0.002546, 0.047265, 0.023281, 0.009807
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
