AFFGEOID,Target Area
0500000US40149,32926.061900
0500000US28099,32926.061900
0500000US16021,32926.061900
0500000US18145,45055.000000
0500000US26007,32926.061900
0500000US40063,32926.061900
0500000US31093,32926.061900
0500000US05077,32926.061900
0500000US27155,32926.061900
0500000US34029,637229.000000
0500000US44001,50793.000000
0500000US39073,32926.061900
0500000US17071,32926.061900
0500000US42093,18136.000000
0500000US49039,32926.061900
0500000US05135,32926.061900
0500000US12085,158431.000000
0500000US40045,32926.061900
0500000US39027,42018.000000
0500000US35009,48430.000000
0500000US51595,5766.000000
0500000US31025,32926.061900
0500000US38091,32926.061900
0500000US13225,27981.000000
0500000US36095,32926.061900
0500000US21035,37103.000000
0500000US31181,32926.061900
0500000US35041,32926.061900
0500000US05079,32926.061900
0500000US09015,116418.000000
0500000US13285,69426.000000
0500000US55073,138013.000000
0500000US17111,310229.000000
0500000US41067,600372.000000
0500000US17013,30949.356417
0500000US17125,32926.061900
0500000US17179,131343.000000
0500000US45033,32926.061900
0500000US46027,32926.061900
0500000US41057,32926.061900
0500000US46013,38301.000000
0500000US31119,35585.000000
0500000US29109,38001.000000
0500000US55039,104154.000000
0500000US47139,32926.061900
0500000US40127,32926.061900
0500000US13065,32926.061900
0500000US31141,34296.000000
0500000US29149,32926.061900
0500000US20039,32926.061900
0500000US55125,32926.061900
0500000US55097,70377.000000
0500000US13059,128671.000000
0500000US19107,32926.061900
0500000US18173,63898.000000
0500000US06031,152486.000000
0500000US48505,32926.061900
0500000US06075,873965.000000
0500000US04011,32926.061900
0500000US29127,32926.061900
0500000US08119,32926.061900
0500000US53057,129523.000000
0500000US20173,523824.000000
0500000US29167,32926.061900
0500000US29137,32926.061900
0500000US36015,84148.000000
0500000US08101,168162.000000
0500000US39093,312964.000000
0500000US01093,32926.061900
0500000US13097,144237.000000
0500000US56041,32926.061900
0500000US31149,32926.061900
0500000US51820,22196.000000
0500000US17115,103998.000000
0500000US28095,34180.000000
0500000US39143,58896.000000
0500000US13147,28396.019373
0500000US28147,32926.061900
0500000US05035,48163.000000
0500000US27111,60081.000000
0500000US28009,32926.061900
0500000US13273,32926.061900
0500000US28065,32926.061900
0500000US18109,71780.000000
0500000US19051,32926.061900
0500000US48257,145310.000000
0500000US13167,32926.061900
0500000US17085,32926.061900
0500000US28161,32926.061900
0500000US28043,32926.061900
0500000US05033,60133.000000
0500000US18103,35962.000000
0500000US05101,32926.061900
0500000US35025,74455.000000
0500000US13295,67654.000000
0500000US21227,134554.000000
0500000US21219,32926.061900
0500000US01039,37570.000000
0500000US17171,27594.550651
0500000US38073,32926.061900
0500000US16071,32926.061900
0500000US31139,32926.061900
0500000US51530,6641.000000
0500000US08075,32926.061900
0500000US28075,72984.000000
0500000US38079,32926.061900
0500000US55123,32926.061900
0500000US18013,32926.061900
0500000US19001,32926.061900
0500000US13275,45798.000000
0500000US28035,78158.000000
0500000US47043,54315.000000
0500000US26095,32926.061900
0500000US18041,23523.664276
0500000US48259,44279.000000
0500000US46011,34375.000000
0500000US18119,32926.061900
0500000US51079,20552.000000
0500000US47015,29105.614731
0500000US20013,32926.061900
0500000US13257,26784.000000
0500000US39039,38286.000000
0500000US46045,32926.061900
0500000US01011,32926.061900
0500000US55059,169151.000000
0500000US20065,32926.061900
0500000US27051,32926.061900
0500000US20021,32926.061900
0500000US28011,32926.061900
0500000US20051,32926.061900
0500000US01015,116441.000000
0500000US08025,32926.061900
0500000US20193,32926.061900
0500000US49041,32926.061900
0500000US17167,196343.000000
0500000US27057,32926.061900
0500000US19079,32926.061900
0500000US48113,2613539.000000
0500000US51678,7320.000000
0500000US12043,32926.061900
0500000US13119,29042.087794
0500000US40085,32926.061900
0500000US50005,32926.061900
0500000US41029,223259.000000
0500000US26101,32926.061900
0500000US51065,32179.523152
0500000US01075,32926.061900
0500000US45023,32926.061900
0500000US36049,32926.061900
0500000US33019,43063.000000
0500000US50021,60572.000000
0500000US29179,32926.061900
0500000US46115,32926.061900
0500000US19081,32926.061900
0500000US55117,118034.000000
0500000US48235,32926.061900
0500000US28019,32926.061900
0500000US30019,32926.061900
0500000US35005,65157.000000
0500000US35043,148834.000000
0500000US28023,32926.061900
0500000US39131,32926.061900
0500000US27035,66123.000000
0500000US27095,32926.061900
0500000US48243,32926.061900
0500000US46033,32926.061900
0500000US27143,32926.061900
0500000US36023,46809.000000
0500000US39051,42713.000000
0500000US53051,32926.061900
0500000US26011,32926.061900
0500000US19031,32926.061900
0500000US08003,32926.061900
0500000US39163,32926.061900
0500000US55137,32926.061900
0500000US42083,40432.000000
0500000US19009,32926.061900
0500000US27005,35183.000000
0500000US37005,25956.353336
0500000US39085,232603.000000
0500000US42011,428849.000000
0500000US31165,32926.061900
0500000US18003,385410.000000
0500000US47115,32926.061900
0500000US19169,98537.000000
0500000US48163,32926.061900
0500000US27141,97183.000000
0500000US39097,43824.000000
0500000US13087,32926.061900
0500000US46079,32926.061900
0500000US29135,32926.061900
0500000US19057,38910.000000
0500000US55083,38965.000000
0500000US40099,32926.061900
0500000US47027,28298.408614
0500000US05043,32926.061900
0500000US31029,32926.061900
0500000US35047,32926.061900
0500000US39165,242337.000000
0500000US34017,724854.000000
0500000US54029,29095.000000
0500000US18015,32926.061900
0500000US20201,32926.061900
0500000US48131,32926.061900
0500000US47109,32926.061900
0500000US47087,32926.061900
0500000US13101,32926.061900
0500000US39119,86410.000000
0500000US16019,123964.000000
0500000US17069,19984.812669
0500000US29129,32926.061900
0500000US20147,32926.061900
0500000US39115,32926.061900
0500000US21129,23088.722179
0500000US22047,32926.061900
0500000US18081,161765.000000
0500000US09013,149788.000000
0500000US21073,51541.000000
0500000US29145,58648.000000
0500000US26113,32926.061900
0500000US17051,32926.061900
0500000US01105,32926.061900
0500000US27041,39006.000000
0500000US26123,49978.000000
0500000US39077,58565.000000
0500000US05059,33040.000000
0500000US46119,32926.061900
0500000US31147,32926.061900
0500000US12067,32926.061900
0500000US28067,67246.000000
0500000US21163,32926.061900
0500000US20121,34191.000000
0500000US39017,390357.000000
0500000US29177,32926.061900
0500000US05141,32926.061900
0500000US21103,31302.305446
0500000US18153,32926.061900
0500000US21117,169064.000000
0500000US19065,32926.061900
0500000US48425,20900.800848
0500000US26067,66804.000000
0500000US47171,20233.437916
0500000US28041,32926.061900
0500000US40017,154405.000000
0500000US12063,47319.000000
0500000US08097,32926.061900
0500000US54079,57440.000000
0500000US17121,37729.000000
0500000US48011,32926.061900
0500000US37061,48715.000000
0500000US47023,31276.323986
0500000US21171,32926.061900
0500000US26035,32926.061900
0500000US47113,98823.000000
0500000US13253,27831.142760
0500000US39003,102206.000000
0500000US19145,32926.061900
0500000US30103,32926.061900
0500000US56037,42272.000000
0500000US19059,32926.061900
0500000US28125,32926.061900
0500000US40103,32926.061900
0500000US16053,32926.061900
0500000US51775,25346.000000
0500000US56001,37066.000000
0500000US48179,32926.061900
0500000US13243,32926.061900
0500000US18115,9756.418851
0500000US17081,37113.000000
0500000US51570,18170.000000
0500000US27071,32926.061900
0500000US12015,186847.000000
0500000US31035,32926.061900
0500000US38013,32926.061900
0500000US54055,59664.000000
0500000US12059,32926.061900
0500000US29025,32926.061900
0500000US21201,10858.352439
0500000US18181,32926.061900
0500000US31143,32926.061900
0500000US29163,32926.061900
0500000US13085,26798.000000
0500000US36073,40343.000000
0500000US55078,32926.061900
0500000US30065,32926.061900
0500000US48433,32926.061900
0500000US13197,32926.061900
0500000US48151,32926.061900
0500000US08047,16379.033690
0500000US18057,347467.000000
0500000US51580,5737.000000
0500000US35015,62314.000000
0500000US48463,32926.061900
0500000US29017,32926.061900
0500000US49031,32926.061900
0500000US28005,32926.061900
0500000US16045,32926.061900
0500000US35057,32926.061900
0500000US48299,32926.061900
0500000US29203,32926.061900
0500000US39105,32926.061900
0500000US28015,32926.061900
0500000US37187,32926.061900
0500000US21075,24909.977490
0500000US17117,44967.000000
0500000US35035,67839.000000
0500000US41011,64929.000000
0500000US29035,32926.061900
0500000US17075,32926.061900
0500000US17067,32926.061900
0500000US46089,32926.061900
0500000US46043,32926.061900
0500000US18121,32926.061900
0500000US01053,36757.000000
0500000US48487,32926.061900
0500000US51830,15425.000000
0500000US19123,32926.061900
0500000US29093,32926.061900
0500000US13109,20269.245222
0500000US46097,32926.061900
0500000US30111,164731.000000
0500000US29213,56066.000000
0500000US51169,32926.061900
0500000US55047,32926.061900
0500000US17157,32926.061900
0500000US29065,32926.061900
0500000US20197,32926.061900
0500000US06067,1585055.000000
0500000US19005,32926.061900
0500000US26085,32926.061900
0500000US18177,66553.000000
0500000US31063,32926.061900
0500000US05127,32926.061900
0500000US34015,302294.000000
0500000US20157,32926.061900
0500000US31087,32926.061900
0500000US06035,32926.061900
0500000US05105,32926.061900
0500000US29119,32926.061900
0500000US28107,33208.000000
0500000US27025,56621.000000
0500000US20181,32926.061900
0500000US05051,100180.000000
0500000US19133,32926.061900
0500000US39109,108774.000000
0500000US16067,32926.061900
0500000US30067,32926.061900
0500000US17091,107502.000000
0500000US27009,41379.000000
0500000US08041,730395.000000
0500000US16065,52913.000000
0500000US13057,266620.000000
0500000US37179,238267.000000
0500000US17021,34032.000000
0500000US42087,46143.000000
0500000US05137,32926.061900
0500000US27043,32926.061900
0500000US19037,32926.061900
0500000US28071,55813.000000
0500000US12101,561891.000000
0500000US51077,32926.061900
0500000US46021,32926.061900
0500000US51670,23033.000000
0500000US17137,32926.061900
0500000US19183,32926.061900
0500000US48325,50748.000000
0500000US20205,32926.061900
0500000US46059,32926.061900
0500000US42119,42681.000000
0500000US48285,32926.061900
0500000US48177,32926.061900
0500000US40037,71754.000000
0500000US13187,33488.000000
0500000US29009,34534.000000
0500000US13067,766149.000000
0500000US55035,105710.000000
0500000US19131,32926.061900
0500000US21233,32926.061900
0500000US17083,32926.061900
0500000US46109,32926.061900
0500000US27065,32926.061900
0500000US26061,37361.000000
0500000US26005,120502.000000
0500000US42077,374557.000000
0500000US39019,32926.061900
0500000US26117,66614.000000
0500000US20011,32926.061900
0500000US56011,32926.061900
0500000US55089,91503.000000
0500000US19043,32926.061900
0500000US40091,32926.061900
0500000US48097,41668.000000
0500000US46031,32926.061900
0500000US39029,101877.000000
0500000US51135,32926.061900
0500000US48249,38891.000000
0500000US17103,34145.000000
0500000US31151,32926.061900
0500000US37071,227943.000000
0500000US17089,516522.000000
0500000US05143,245871.000000
0500000US26049,406211.000000
0500000US31033,32926.061900
0500000US39153,540428.000000
0500000US27113,32926.061900
0500000US13055,32926.061900
0500000US42109,39736.000000
0500000US48415,32926.061900
0500000US08039,32926.061900
0500000US31153,190604.000000
0500000US29229,32926.061900
0500000US13287,31648.159680
0500000US40007,32926.061900
0500000US20165,32926.061900
0500000US46129,32926.061900
0500000US31073,32926.061900
0500000US48295,32926.061900
0500000US20175,32926.061900
0500000US13003,32926.061900
0500000US54069,42425.000000
0500000US28091,32926.061900
0500000US32017,32926.061900
0500000US48189,32926.061900
0500000US21041,15217.018693
0500000US29059,32926.061900
0500000US45077,131404.000000
0500000US39137,34451.000000
0500000US38043,32926.061900
0500000US46057,32926.061900
0500000US40039,32926.061900
0500000US38031,32926.061900
0500000US32013,32926.061900
0500000US40003,32926.061900
0500000US26111,83494.000000
0500000US47099,44159.000000
0500000US18045,32926.061900
0500000US46091,32926.061900
0500000US19187,36999.000000
0500000US29131,32926.061900
0500000US55127,106478.000000
0500000US39139,124936.000000
0500000US13131,32926.061900
0500000US46051,32926.061900
0500000US39135,40999.000000
0500000US35019,32926.061900
0500000US19049,99678.000000
0500000US24510,585708.000000
0500000US31173,32926.061900
0500000US55109,93536.000000
0500000US17009,32926.061900
0500000US18095,130129.000000
0500000US17037,100420.000000
0500000US19161,32926.061900
0500000US40077,32926.061900
0500000US19103,152854.000000
0500000US29227,29150.387658
0500000US54101,32926.061900
0500000US01007,32926.061900
0500000US20029,32926.061900
0500000US18169,32926.061900
0500000US36097,32926.061900
0500000US33003,50107.000000
0500000US32009,32926.061900
0500000US38033,32926.061900
0500000US18063,174788.000000
0500000US19141,32926.061900
0500000US17007,53448.000000
0500000US20199,32926.061900
0500000US01133,32926.061900
0500000US47183,32926.061900
0500000US28129,32926.061900
0500000US28117,32926.061900
0500000US26145,190124.000000
0500000US27017,36207.000000
0500000US27093,32926.061900
0500000US04023,47669.000000
0500000US54077,34216.000000
0500000US20117,32926.061900
0500000US38015,98458.000000
0500000US18163,180136.000000
0500000US48019,32926.061900
0500000US42019,193763.000000
0500000US19151,32926.061900
0500000US42115,38434.000000
0500000US06115,81575.000000
0500000US48273,32926.061900
0500000US20059,32926.061900
0500000US48283,32926.061900
0500000US20151,32926.061900
0500000US08087,32926.061900
0500000US38011,32926.061900
0500000US45039,32926.061900
0500000US47169,12551.526110
0500000US08014,74112.000000
0500000US29077,298915.000000
0500000US27099,40029.000000
0500000US42085,110652.000000
0500000US21137,32926.061900
0500000US40059,32926.061900
0500000US19165,32926.061900
0500000US42007,168215.000000
0500000US31031,32926.061900
0500000US17203,38467.000000
0500000US54051,32926.061900
0500000US55139,171730.000000
0500000US47017,32926.061900
0500000US29221,32926.061900
0500000US42029,534413.000000
0500000US26077,261670.000000
0500000US48111,32926.061900
0500000US18033,43265.000000
0500000US29175,32926.061900
0500000US51710,238005.000000
0500000US28061,32926.061900
0500000US29015,32926.061900
0500000US29055,32926.061900
0500000US17195,55691.000000
0500000US56007,32926.061900
0500000US38045,32926.061900
0500000US31169,32926.061900
0500000US28141,32926.061900
0500000US39057,167966.000000
0500000US42039,83938.000000
0500000US19127,40105.000000
0500000US18151,34435.000000
0500000US20171,32926.061900
0500000US48247,32926.061900
0500000US17199,67153.000000
0500000US35053,32926.061900
0500000US13017,27729.123353
0500000US17077,52974.000000
0500000US28085,34907.000000
0500000US19155,93667.000000
0500000US46037,32926.061900
0500000US48123,32926.061900
0500000US20127,32926.061900
0500000US21053,22437.325268
0500000US51510,159467.000000
0500000US18131,32926.061900
0500000US13117,251283.000000
0500000US20103,81881.000000
0500000US19071,32926.061900
0500000US25003,129026.000000
0500000US40111,36706.000000
0500000US42047,32926.061900
0500000US26037,79128.000000
0500000US31023,32926.061900
0500000US29185,32926.061900
0500000US26159,75587.000000
0500000US21161,26861.594209
0500000US19007,32926.061900
0500000US20083,32926.061900
0500000US48133,32926.061900
0500000US26015,62423.000000
0500000US05113,32926.061900
0500000US18037,43637.000000
0500000US08121,32926.061900
0500000US48375,118525.000000
0500000US17175,31542.988104
0500000US19153,492401.000000
0500000US40071,43700.000000
0500000US53059,32926.061900
0500000US04019,1043433.000000
0500000US01017,34772.000000
0500000US17023,32926.061900
0500000US32005,49488.000000
0500000US45011,32926.061900
0500000US18043,80484.000000
0500000US51730,33458.000000
0500000US18141,272912.000000
0500000US36003,46456.000000
0500000US51520,17219.000000
0500000US01127,65342.000000
0500000US26151,40611.000000
0500000US48181,135543.000000
0500000US41053,87433.000000
0500000US05111,32926.061900
0500000US50017,32926.061900
0500000US01083,103570.000000
0500000US37067,382590.000000
0500000US37185,32926.061900
0500000US21087,31558.730093
0500000US37011,27212.581257
0500000US30037,32926.061900
0500000US28059,143252.000000
0500000US29219,35532.000000
0500000US47103,35319.000000
0500000US51550,249422.000000
0500000US22003,32926.061900
0500000US01123,41311.000000
0500000US13071,45898.000000
0500000US55021,58490.000000
0500000US19003,32926.061900
0500000US13125,15740.981609
0500000US47039,32926.061900
0500000US19113,230299.000000
0500000US30075,32926.061900
0500000US18127,173215.000000
0500000US21021,30614.000000
0500000US16047,32926.061900
0500000US36123,32926.061900
0500000US21215,21089.149135
0500000US31099,32926.061900
0500000US31131,32926.061900
0500000US47047,41990.000000
0500000US01125,227036.000000
0500000US54015,32926.061900
0500000US18085,80240.000000
0500000US20017,32926.061900
0500000US21213,25721.026714
0500000US40107,32926.061900
0500000US01019,32926.061900
0500000US27135,32926.061900
0500000US49003,57666.000000
0500000US05065,32926.061900
0500000US40131,95240.000000
0500000US33011,422937.000000
0500000US21169,32096.373425
0500000US55015,52442.000000
0500000US20209,169245.000000
0500000US51630,27982.000000
0500000US21157,32926.061900
0500000US31117,32926.061900
0500000US51045,32926.061900
0500000US42107,143049.000000
0500000US01067,32926.061900
0500000US39087,58240.000000
0500000US45081,32926.061900
0500000US29039,32926.061900
0500000US29081,32926.061900
0500000US22095,42477.000000
0500000US47179,133001.000000
0500000US36079,97668.000000
0500000US39173,132248.000000
0500000US13231,23643.941213
0500000US39001,32926.061900
0500000US38039,32926.061900
0500000US48231,99956.000000
0500000US51197,32926.061900
0500000US31015,32926.061900
0500000US45037,32926.061900
0500000US37035,160610.000000
0500000US20043,32926.061900
0500000US39013,66497.000000
0500000US47125,220069.000000
0500000US46017,32926.061900
0500000US30101,32926.061900
0500000US38065,32926.061900
0500000US36089,108505.000000
0500000US47137,19127.593759
0500000US13091,32926.061900
0500000US39049,1323807.000000
0500000US31065,32926.061900
0500000US40051,54795.000000
0500000US20007,32926.061900
0500000US55103,32926.061900
0500000US19017,32926.061900
0500000US31075,32926.061900
0500000US48065,32926.061900
0500000US12019,218245.000000
0500000US36107,48455.000000
0500000US21019,48261.000000
0500000US17141,51788.000000
0500000US40123,38065.000000
0500000US19139,43235.000000
0500000US08017,32926.061900
0500000US28123,32926.061900
0500000US29211,32926.061900
0500000US28103,32926.061900
0500000US08073,32926.061900
0500000US37097,186693.000000
0500000US13115,98584.000000
0500000US48365,32926.061900
0500000US19167,35872.000000
0500000US13123,32926.061900
0500000US20187,32926.061900
0500000US29101,54013.000000
0500000US16009,32926.061900
0500000US21191,30753.940597
0500000US29147,32926.061900
0500000US31053,37167.000000
0500000US09005,185186.000000
0500000US05125,123416.000000
0500000US48265,52598.000000
0500000US47095,21320.771224
0500000US13155,32926.061900
0500000US48327,32926.061900
0500000US26009,32926.061900
0500000US19087,32926.061900
0500000US30095,32926.061900
0500000US37197,37214.000000
0500000US46053,32926.061900
0500000US20177,178909.000000
0500000US37041,19717.451834
0500000US29123,32926.061900
0500000US56043,32926.061900
0500000US51810,459470.000000
0500000US18059,79840.000000
0500000US36109,105740.000000
0500000US55093,42212.000000
0500000US21111,782969.000000
0500000US42025,64749.000000
0500000US53013,32926.061900
0500000US49021,57289.000000
0500000US48305,32926.061900
0500000US51035,32926.061900
0500000US08089,32926.061900
0500000US36093,158061.000000
0500000US40069,32926.061900
0500000US48461,32926.061900
0500000US13177,33163.000000
0500000US37157,91096.000000
0500000US20141,32926.061900
0500000US48307,32926.061900
0500000US21049,36972.000000
0500000US47019,56356.000000
0500000US37175,32986.000000
0500000US54003,122076.000000
0500000US29201,38059.000000
0500000US13105,32926.061900
0500000US20189,32926.061900
0500000US18039,207047.000000
0500000US26091,99423.000000
0500000US31037,32926.061900
0500000US01103,123421.000000
0500000US06109,55620.000000
0500000US56003,32926.061900
0500000US29021,84793.000000
0500000US51107,420959.000000
0500000US13127,84499.000000
0500000US45089,32926.061900
0500000US22069,37515.000000
0500000US53037,44337.000000
0500000US34035,345361.000000
0500000US29001,32926.061900
0500000US54093,32926.061900
0500000US08107,32926.061900
0500000US30055,32926.061900
0500000US37075,32926.061900
0500000US13221,32926.061900
0500000US08081,32926.061900
0500000US31079,62895.000000
0500000US20047,32926.061900
0500000US13083,18859.714960
0500000US39081,65249.000000
0500000US20087,32926.061900
0500000US51720,3687.000000
0500000US26133,32926.061900
0500000US19089,32926.061900
0500000US28133,32926.061900
0500000US38023,32926.061900
0500000US55105,163687.000000
0500000US31011,32926.061900
0500000US27149,32926.061900
0500000US38083,32926.061900
0500000US17079,32926.061900
0500000US39059,38438.000000
0500000US31021,32926.061900
0500000US54053,32926.061900
0500000US40121,43773.000000
0500000US21145,67875.000000
0500000US31127,32926.061900
0500000US09003,899498.000000
0500000US13159,32926.061900
0500000US08085,42679.000000
0500000US40055,32926.061900
0500000US28063,32926.061900
0500000US54049,56205.000000
0500000US48159,32261.916658
0500000US21211,48065.000000
0500000US20183,32926.061900
0500000US48367,148222.000000
0500000US26155,68094.000000
0500000US20035,34549.000000
0500000US48221,61598.000000
0500000US19115,32926.061900
0500000US17127,26716.975857
0500000US31045,32926.061900
0500000US13129,57544.000000
0500000US27147,37406.000000
0500000US55079,939489.000000
0500000US17019,205865.000000
0500000US27121,32926.061900
0500000US01077,93564.000000
0500000US28127,32926.061900
0500000US47075,32926.061900
0500000US27055,32926.061900
0500000US35049,154823.000000
0500000US48337,32926.061900
0500000US17191,32926.061900
0500000US55061,32926.061900
0500000US18049,32926.061900
0500000US48429,32926.061900
0500000US30109,32926.061900
0500000US26001,32926.061900
0500000US22089,52549.000000
0500000US12115,434006.000000
0500000US40115,32926.061900
0500000US20191,32926.061900
0500000US37181,42578.000000
0500000US20015,67380.000000
0500000US29510,301578.000000
0500000US55025,561504.000000
0500000US40015,32926.061900
0500000US05083,32926.061900
0500000US55133,406978.000000
0500000US48121,906422.000000
0500000US28037,32926.061900
0500000US39079,32926.061900
0500000US23001,111139.000000
0500000US22049,32926.061900
0500000US51685,17219.000000
0500000US56019,32926.061900
0500000US48369,32926.061900
0500000US55013,32926.061900
0500000US19097,32926.061900
0500000US26045,109175.000000
0500000US46107,32926.061900
0500000US38093,32926.061900
0500000US41009,52589.000000
0500000US18167,106153.000000
0500000US38051,32926.061900
0500000US04003,125447.000000
0500000US13035,25434.000000
0500000US28097,32926.061900
0500000US39007,97574.000000
0500000US38081,32926.061900
0500000US42117,41045.000000
0500000US51650,137148.000000
0500000US13247,93570.000000
0500000US20033,32926.061900
0500000US54037,57701.000000
0500000US27169,49671.000000
0500000US17113,170954.000000
0500000US06091,32926.061900
0500000US26065,284900.000000
0500000US16051,32926.061900
0500000US19181,52403.000000
0500000US29083,32926.061900
0500000US20179,32926.061900
0500000US48317,32926.061900
0500000US56045,32926.061900
0500000US19179,35437.000000
0500000US35003,32926.061900
0500000US16057,39517.000000
0500000US29199,32926.061900
0500000US37001,171415.000000
0500000US40047,62846.000000
0500000US48055,45883.000000
0500000US31111,34676.000000
0500000US27045,32926.061900
0500000US27033,32926.061900
0500000US13093,32926.061900
0500000US45013,187117.000000
0500000US48297,32926.061900
0500000US39141,77093.000000
0500000US29049,32926.061900
0500000US49053,180279.000000
0500000US31059,32926.061900
0500000US39025,208601.000000
0500000US53001,32926.061900
0500000US31089,32926.061900
0500000US18155,24272.043770
0500000US39071,43317.000000
0500000US22023,32926.061900
0500000US19157,32926.061900
0500000US39175,32926.061900
0500000US23013,40607.000000
0500000US23019,152199.000000
0500000US27159,32926.061900
0500000US48279,32926.061900
0500000US42013,122822.000000
0500000US53023,32926.061900
0500000US55009,268740.000000
0500000US28105,51788.000000
0500000US35059,32926.061900
0500000US37151,144171.000000
0500000US26131,32926.061900
0500000US48381,140753.000000
0500000US40147,52455.000000
0500000US51071,32926.061900
0500000US29161,44638.000000
0500000US38025,32926.061900
0500000US21055,32926.061900
0500000US36005,1472654.000000
0500000US48255,32926.061900
0500000US48291,91628.000000
0500000US17015,32926.061900
0500000US12061,159788.000000
0500000US22093,27974.660568
0500000US13069,43092.000000
0500000US20045,118785.000000
0500000US31067,32926.061900
0500000US38075,32926.061900
0500000US31171,32926.061900
0500000US29105,36039.000000
0500000US31051,32926.061900
0500000US19191,32926.061900
0500000US55087,190705.000000
0500000US13165,32926.061900
0500000US55081,46274.000000
0500000US08123,328981.000000
0500000US29165,106718.000000
0500000US36087,338329.000000
0500000US51025,32926.061900
0500000US36001,314848.000000
0500000US30017,32926.061900
0500000US29047,253335.000000
0500000US20063,32926.061900
0500000US26081,657974.000000
0500000US26069,32926.061900
0500000US21185,67607.000000
0500000US48503,32926.061900
0500000US13297,96673.000000
0500000US13053,27444.769956
0500000US36007,198683.000000
0500000US39023,136001.000000
0500000US31057,32926.061900
0500000US31019,50084.000000
0500000US17187,32926.061900
0500000US48345,32926.061900
0500000US21077,11325.190717
0500000US13307,22896.580213
0500000US39011,46422.000000
0500000US37143,27090.702530
0500000US55113,32926.061900
0500000US35031,72902.000000
0500000US26105,32926.061900
0500000US20207,32926.061900
0500000US21023,22724.605120
0500000US17161,144672.000000
0500000US21081,28467.662595
0500000US20061,36739.000000
0500000US48385,32926.061900
0500000US48153,32926.061900
0500000US16011,47992.000000
0500000US19185,32926.061900
0500000US18031,32926.061900
0500000US19061,99266.000000
0500000US50007,168323.000000
0500000US17159,32926.061900
0500000US17193,32926.061900
0500000US26107,39714.000000
0500000US55055,84900.000000
0500000US26087,88619.000000
0500000US42105,32926.061900
0500000US13281,18888.131430
0500000US20105,32926.061900
0500000US51183,32926.061900
0500000US26165,33673.000000
0500000US41013,32926.061900
0500000US41049,32926.061900
0500000US19129,32926.061900
0500000US46063,32926.061900
0500000US40119,81646.000000
0500000US30097,32926.061900
0500000US26127,32926.061900
0500000US19053,32926.061900
0500000US13161,32926.061900
0500000US19041,32926.061900
0500000US29075,32926.061900
0500000US56005,47026.000000
0500000US53003,32926.061900
0500000US13043,27517.179951
0500000US48451,120003.000000
0500000US39089,178519.000000
0500000US19193,105941.000000
