map_name,max_relative_area_error,area_weighted_mean_error
metropolitan_france_population_by_departement_2022_33.geojson,1.35801,0.0666296
metropolitan_france_population_by_departement_2022_34.geojson,0.445567,0.0435699
metropolitan_france_population_by_departement_2022_35.geojson,0.825486,0.0525978
metropolitan_france_population_by_departement_2022_36.geojson,0.410955,0.0399415
metropolitan_france_population_by_departement_2022_37.geojson,0.503316,0.0490286
metropolitan_france_population_by_departement_2022_38.geojson,0.516987,0.0380831
metropolitan_france_population_by_departement_2022_39.geojson,0.458329,0.0460082
metropolitan_france_population_by_departement_2022_40.geojson,0.769387,0.0525377
metropolitan_france_population_by_departement_2022_41.geojson,0.460372,0.0445295
metropolitan_france_population_by_departement_2022_42.geojson,0.801792,0.0643689
metropolitan_france_population_by_departement_2022_43.geojson,0.408136,0.051416
metropolitan_france_population_by_departement_2022_44.geojson,0.559226,0.0638372
metropolitan_france_population_by_departement_2022_45.geojson,0.608228,0.0604063
metropolitan_france_population_by_departement_2022_46.geojson,0.660564,0.0452053
metropolitan_france_population_by_departement_2022_47.geojson,0.439721,0.0388612
metropolitan_france_population_by_departement_2022_48.geojson,0.589059,0.0412702
metropolitan_france_population_by_departement_2022_49.geojson,0.50879,0.0420797
metropolitan_france_population_by_departement_2022_50.geojson,0.869932,0.0407625
metropolitan_france_population_by_departement_2022_51.geojson,0.485824,0.0418471
metropolitan_france_population_by_departement_2022_52.geojson,0.966807,0.0540976
metropolitan_france_population_by_departement_2022_53.geojson,0.466456,0.0533558
metropolitan_france_population_by_departement_2022_54.geojson,0.774016,0.0538631
metropolitan_france_population_by_departement_2022_55.geojson,0.465464,0.0422415
metropolitan_france_population_by_departement_2022_56.geojson,0.587116,0.0394731
metropolitan_france_population_by_departement_2022_57.geojson,0.588387,0.0462936
metropolitan_france_population_by_departement_2022_58.geojson,1.28875,0.0694969
metropolitan_france_population_by_departement_2022_59.geojson,0.555714,0.0414505
metropolitan_france_population_by_departement_2022_60.geojson,0.538716,0.0412988
metropolitan_france_population_by_departement_2022_61.geojson,0.99384,0.0364237
metropolitan_france_population_by_departement_2022_62.geojson,0.343442,0.0213468
metropolitan_france_population_by_departement_2022_63.geojson,0.989385,0.0229878
metropolitan_france_population_by_departement_2022_64.geojson,0.39433,0.01905
metropolitan_france_population_by_departement_2022_65.geojson,0.848108,0.0222642
metropolitan_france_population_by_departement_2022_66.geojson,0.297138,0.0167662
metropolitan_france_population_by_departement_2022_67.geojson,0.217619,0.015866
metropolitan_france_population_by_departement_2022_68.geojson,0.473578,0.0155547
metropolitan_france_population_by_departement_2022_69.geojson,0.884872,0.0190047
metropolitan_france_population_by_departement_2022_70.geojson,0.245636,0.0149999
metropolitan_france_population_by_departement_2022_71.geojson,0.308087,0.0153909
metropolitan_france_population_by_departement_2022_72.geojson,0.711435,0.0182288
metropolitan_france_population_by_departement_2022_73.geojson,0.553987,0.0210549
metropolitan_france_population_by_departement_2022_74.geojson,0.588219,0.0209863
metropolitan_france_population_by_departement_2022_75.geojson,0.339327,0.0161563
metropolitan_france_population_by_departement_2022_76.geojson,0.865466,0.0216793
metropolitan_france_population_by_departement_2022_77.geojson,0.349624,0.0194626
metropolitan_france_population_by_departement_2022_78.geojson,0.526031,0.020823
metropolitan_france_population_by_departement_2022_79.geojson,0.410599,0.0177829
metropolitan_france_population_by_departement_2022_80.geojson,0.954762,0.0241115
metropolitan_france_population_by_departement_2022_81.geojson,0.211913,0.0144284
metropolitan_france_population_by_departement_2022_82.geojson,0.269928,0.0143337
metropolitan_france_population_by_departement_2022_83.geojson,0.458374,0.0149676
metropolitan_france_population_by_departement_2022_84.geojson,0.754124,0.0164209
metropolitan_france_population_by_departement_2022_85.geojson,0.328506,0.0129141
metropolitan_france_population_by_departement_2022_86.geojson,0.459685,0.0147635
metropolitan_france_population_by_departement_2022_87.geojson,0.485385,0.0130793
metropolitan_france_population_by_departement_2022_88.geojson,1.30738,0.0204853
metropolitan_france_population_by_departement_2022_89.geojson,0.41942,0.0166412
metropolitan_france_population_by_departement_2022_90.geojson,1.12659,0.0244479
metropolitan_france_population_by_departement_2022_91.geojson,0.399673,0.0164654
metropolitan_france_population_by_departement_2022_92.geojson,0.236165,0.0137706
metropolitan_france_population_by_departement_2022_93.geojson,0.274341,0.0124636
metropolitan_france_population_by_departement_2022_94.geojson,0.823662,0.013584
metropolitan_france_population_by_departement_2022_95.geojson,0.55482,0.0146925
metropolitan_france_population_by_departement_2022_96.geojson,0.971737,0.0220978
metropolitan_france_population_by_departement_2022_97.geojson,0.235901,0.0139062
metropolitan_france_population_by_departement_2022_98.geojson,0.227777,0.0137873
metropolitan_france_population_by_departement_2022_99.geojson,0.348958,0.0124445
