round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
33, 0.522736, 0.573498, 0.008287, 0.078654, 0.045974, 0.040389, 7.757475, 0.000000, 0.6132 Second
34, 1.358007, 0.566574, 0.013711, 0.110720, 0.063172, 0.079596, 11.888188, 0.000000, 0.6521 Second
35, 0.391144, 0.445567, 0.007149, 0.075799, 0.046509, 0.038691, 8.734126, 0.000000, 0.6560 Second
36, 0.825486, 0.372781, 0.007292, 0.084308, 0.055816, 0.055146, 9.961345, 0.000000, 0.6810 Second
37, 0.357541, 0.410955, 0.005382, 0.067265, 0.042299, 0.037498, 7.771245, 0.000000, 0.6936 Second
38, 0.503316, 0.415503, 0.005975, 0.074009, 0.051672, 0.046588, 9.200435, 0.000000, 0.6896 Second
39, 0.516987, 0.382670, 0.004146, 0.061895, 0.039800, 0.039327, 8.354734, 0.000000, 0.7204 Second
40, 0.366171, 0.458329, 0.005224, 0.066209, 0.044437, 0.041439, 7.678403, 0.000000, 0.7447 Second
41, 0.769387, 0.396614, 0.005986, 0.076271, 0.050006, 0.056929, 9.781772, 0.000000, 0.7688 Second
42, 0.363344, 0.460372, 0.005510, 0.067981, 0.044395, 0.039863, 6.875095, 0.000000, 0.7925 Second
43, 0.801792, 0.437513, 0.009088, 0.093840, 0.062813, 0.069125, 11.056169, 0.000000, 0.8110 Second
44, 0.404726, 0.408136, 0.006330, 0.073712, 0.050374, 0.048356, 7.913404, 0.000000, 0.8070 Second
45, 0.559226, 0.510926, 0.006828, 0.078970, 0.057485, 0.060687, 8.762262, 0.000000, 0.8302 Second
46, 0.608228, 0.504656, 0.007389, 0.078671, 0.047854, 0.060611, 11.011795, 0.000000, 0.8513 Second
47, 0.660564, 0.308347, 0.003487, 0.059127, 0.042959, 0.044219, 8.300126, 0.000000, 0.8682 Second
48, 0.275326, 0.439721, 0.004446, 0.061800, 0.039749, 0.037365, 6.016024, 0.000000, 0.8997 Second
49, 0.589059, 0.439132, 0.004297, 0.063345, 0.040403, 0.038552, 8.076058, 0.000000, 0.9014 Second
50, 0.503714, 0.508790, 0.005523, 0.068231, 0.043039, 0.043032, 6.893777, 0.000000, 0.9226 Second
51, 0.869932, 0.409310, 0.004794, 0.067542, 0.038863, 0.039268, 8.688245, 0.000000, 0.9289 Second
52, 0.401260, 0.485824, 0.005504, 0.068315, 0.042965, 0.041150, 5.626304, 0.000000, 0.9463 Second
53, 0.966807, 0.539471, 0.009368, 0.089577, 0.052115, 0.051867, 9.940422, 0.000000, 0.9867 Second
54, 0.466456, 0.426202, 0.007473, 0.079729, 0.051943, 0.051868, 7.039172, 0.000000, 0.9831 Second
55, 0.774016, 0.408474, 0.006953, 0.082094, 0.054015, 0.054989, 10.488869, 0.000000, 0.9986 Second
56, 0.231819, 0.465464, 0.004867, 0.063806, 0.042801, 0.039238, 6.172950, 0.000000, 1.0140 Second
57, 0.587116, 0.283107, 0.003354, 0.057954, 0.037619, 0.040751, 7.608224, 0.000000, 1.0340 Second
58, 0.371070, 0.588387, 0.010339, 0.085588, 0.048140, 0.039399, 7.316659, 0.000000, 1.0837 Second
59, 1.288746, 0.607026, 0.016522, 0.120429, 0.074282, 0.077908, 11.384521, 0.000000, 1.1276 Second
60, 0.555714, 0.487892, 0.006205, 0.075588, 0.049862, 0.040966, 7.591013, 0.000000, 1.1067 Second
61, 0.302829, 0.538716, 0.009077, 0.082851, 0.052137, 0.038003, 7.358181, 0.000000, 1.1344 Second
62, 0.993840, 0.396180, 0.005894, 0.079939, 0.043539, 0.041106, 13.732491, 0.000000, 1.1451 Second
63, 0.149974, 0.343442, 0.001813, 0.040179, 0.026821, 0.020686, 4.124749, 0.000000, 1.1399 Second
64, 0.989385, 0.447174, 0.003296, 0.056697, 0.028739, 0.023187, 12.380530, 0.000000, 1.1716 Second
65, 0.240754, 0.394330, 0.002545, 0.046168, 0.025932, 0.018272, 5.611745, 0.000000, 1.1906 Second
66, 0.848108, 0.427543, 0.004162, 0.065862, 0.030925, 0.023558, 12.298539, 0.000000, 1.2015 Second
67, 0.143941, 0.297138, 0.001360, 0.035128, 0.022755, 0.016300, 4.755134, 0.000000, 1.2376 Second
68, 0.217619, 0.197817, 0.001013, 0.031235, 0.021012, 0.015607, 5.108743, 0.000000, 1.2342 Second
69, 0.165303, 0.473578, 0.002380, 0.042609, 0.020830, 0.014170, 7.201095, 0.000000, 1.2582 Second
70, 0.884872, 0.333734, 0.003207, 0.060026, 0.027354, 0.021581, 13.835090, 0.000000, 1.2719 Second
71, 0.095580, 0.245636, 0.001157, 0.032427, 0.020476, 0.014449, 2.870708, 0.000000, 1.2883 Second
72, 0.239271, 0.308087, 0.001218, 0.033683, 0.019798, 0.014901, 6.156509, 0.000000, 1.3274 Second
73, 0.711435, 0.418871, 0.002174, 0.044904, 0.021883, 0.018185, 8.072616, 0.000000, 1.3387 Second
74, 0.433499, 0.553987, 0.005583, 0.062291, 0.027516, 0.019000, 9.856083, 0.000000, 1.3275 Second
75, 0.588219, 0.370736, 0.002971, 0.053698, 0.028231, 0.020538, 9.412929, 0.000000, 1.3549 Second
76, 0.267820, 0.339327, 0.001390, 0.035216, 0.020154, 0.015562, 5.565719, 0.000000, 1.3662 Second
77, 0.865466, 0.519459, 0.003796, 0.056718, 0.027057, 0.021451, 11.226209, 0.000000, 1.3777 Second
78, 0.113211, 0.349624, 0.001745, 0.039210, 0.024914, 0.018423, 3.884749, 0.000000, 1.3796 Second
79, 0.526031, 0.284087, 0.002040, 0.044519, 0.025828, 0.020280, 7.336855, 0.000000, 1.3930 Second
80, 0.177933, 0.410599, 0.002267, 0.042952, 0.023474, 0.016481, 5.342439, 0.000000, 1.3841 Second
81, 0.954762, 0.446265, 0.004297, 0.065612, 0.033452, 0.025827, 14.621567, 0.000000, 1.4134 Second
82, 0.077116, 0.211913, 0.000862, 0.028313, 0.019665, 0.013934, 3.498520, 0.000000, 1.3917 Second
83, 0.269928, 0.129623, 0.000688, 0.026127, 0.018839, 0.014237, 5.145600, 0.000000, 1.4321 Second
84, 0.124436, 0.458374, 0.002030, 0.039573, 0.020312, 0.013675, 6.391141, 0.000000, 1.4501 Second
85, 0.754124, 0.180773, 0.001674, 0.043198, 0.023267, 0.017875, 10.462094, 0.000000, 1.4545 Second
86, 0.066623, 0.328506, 0.001174, 0.031917, 0.018448, 0.012168, 5.244924, 0.000000, 1.4723 Second
87, 0.459685, 0.203899, 0.001122, 0.033928, 0.020487, 0.015039, 7.242883, 0.000000, 1.4800 Second
88, 0.062625, 0.485385, 0.002275, 0.040827, 0.018325, 0.011559, 5.958790, 0.000000, 1.5165 Second
89, 1.307382, 0.260914, 0.004121, 0.069640, 0.030770, 0.024665, 15.066908, 0.000000, 1.5413 Second
90, 0.273852, 0.419420, 0.002538, 0.045010, 0.022729, 0.015061, 5.456860, 0.000000, 1.5351 Second
91, 1.126594, 0.264071, 0.003462, 0.061684, 0.030540, 0.026857, 15.313256, 0.000000, 1.5622 Second
92, 0.399673, 0.206203, 0.000924, 0.030428, 0.019806, 0.016567, 7.458174, 0.000000, 1.5691 Second
93, 0.184177, 0.236165, 0.000676, 0.025360, 0.017707, 0.013351, 6.664448, 0.000000, 1.5801 Second
94, 0.080543, 0.274341, 0.000659, 0.024514, 0.016593, 0.012149, 2.303864, 0.000000, 1.5772 Second
95, 0.823662, 0.127259, 0.001148, 0.036258, 0.018969, 0.014236, 7.955326, 0.000000, 1.5898 Second
96, 0.065684, 0.554820, 0.003265, 0.046510, 0.020456, 0.013282, 5.493241, 0.000000, 1.6163 Second
97, 0.971737, 0.277413, 0.003066, 0.057562, 0.029520, 0.024131, 11.590483, 0.000000, 1.6776 Second
98, 0.235901, 0.201401, 0.000637, 0.024892, 0.017236, 0.013566, 5.358641, 0.000000, 1.7043 Second
99, 0.227777, 0.139158, 0.000561, 0.023570, 0.017621, 0.013594, 3.217599, 0.000000, 1.7266 Second
100, 0.061970, 0.348958, 0.000991, 0.029121, 0.017318, 0.011976
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
