round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
26, 0.111167, 0.694450, 0.017026, 0.092177, 0.038930, 0.020707, 3.209455, 0.000000, 0.1049 Second
27, 1.138529, 0.141719, 0.004257, 0.071937, 0.034131, 0.030722, 9.031396, 0.000000, 0.1094 Second
28, 0.077255, 0.459538, 0.004126, 0.055763, 0.027540, 0.017797, 3.120070, 0.000000, 0.1106 Second
29, 0.206376, 0.219944, 0.001221, 0.034014, 0.021100, 0.016395, 4.474666, 0.000000, 0.1103 Second
30, 0.109055, 0.520273, 0.007965, 0.073590, 0.035708, 0.024059, 3.568387, 0.000000, 0.1113 Second
31, 1.706038, 0.338579, 0.008816, 0.098120, 0.067678, 0.098157, 13.448317, 0.000000, 0.1169 Second
32, 0.353579, 0.505010, 0.011687, 0.094406, 0.064058, 0.051664, 8.719149, 0.000000, 0.1173 Second
33, 0.124815, 0.475518, 0.007309, 0.076551, 0.053744, 0.040106, 3.395240, 0.000000, 0.1123 Second
34, 0.821248, 0.298943, 0.006353, 0.077984, 0.050327, 0.050719, 8.737790, 0.000000, 0.1186 Second
35, 0.192227, 0.713383, 0.033937, 0.139683, 0.095775, 0.069891, 11.619919, 0.000000, 0.1300 Second
36, 0.345368, 0.304630, 0.007568, 0.082168, 0.061359, 0.045886, 6.202209, 0.000000, 0.1243 Second
37, 0.291125, 0.524496, 0.011499, 0.091844, 0.057553, 0.047187, 4.523835, 0.000000, 0.1301 Second
38, 0.494511, 0.720646, 0.026050, 0.121250, 0.075790, 0.068379, 10.048582, 0.000000, 0.1315 Second
39, 0.770539, 0.305129, 0.008267, 0.091892, 0.065159, 0.054104, 5.292578, 0.000000, 0.1316 Second
40, 0.197291, 0.485414, 0.007052, 0.074659, 0.049252, 0.039111, 4.683583, 0.000000, 0.1393 Second
41, 0.168944, 0.197144, 0.001830, 0.042277, 0.032850, 0.037941, 2.998115, 0.000000, 0.1347 Second
42, 0.433828, 0.231542, 0.003195, 0.055285, 0.038260, 0.047485, 7.599550, 0.000000, 0.1438 Second
43, 0.203879, 0.512881, 0.010746, 0.090485, 0.060423, 0.056137, 6.598832, 0.000000, 0.1423 Second
44, 0.989962, 0.306804, 0.012125, 0.112201, 0.083632, 0.095107, 11.413508, 0.000000, 0.1551 Second
45, 0.168195, 0.244035, 0.001550, 0.038362, 0.027427, 0.031238, 3.099034, 0.000000, 0.1457 Second
46, 0.770567, 0.662801, 0.021055, 0.116945, 0.073716, 0.084973, 10.257313, 0.000000, 0.1610 Second
47, 0.605502, 0.600906, 0.017145, 0.115570, 0.080684, 0.067125, 9.292280, 0.000000, 0.1551 Second
48, 0.219541, 0.279072, 0.005418, 0.070088, 0.053580, 0.040779, 4.484716, 0.000000, 0.1611 Second
49, 0.190145, 0.383782, 0.004116, 0.058663, 0.037634, 0.036910, 5.039126, 0.000000, 0.1591 Second
50, 0.617461, 0.280118, 0.007787, 0.087140, 0.064925, 0.070374, 9.395420, 0.000000, 0.1590 Second
51, 0.209722, 0.410216, 0.004420, 0.061228, 0.039743, 0.044753, 5.943099, 0.000000, 0.1647 Second
52, 0.570863, 0.526030, 0.011639, 0.096718, 0.064804, 0.066524, 8.683793, 0.000000, 0.1721 Second
53, 0.587954, 0.557352, 0.011458, 0.095647, 0.060228, 0.067037, 8.560855, 0.000000, 0.1687 Second
54, 0.562287, 0.515820, 0.010394, 0.093249, 0.062101, 0.059569, 8.432465, 0.000000, 0.1733 Second
55, 0.701559, 0.498649, 0.013794, 0.108343, 0.073255, 0.073213, 10.644860, 0.000000, 0.1773 Second
56, 0.315562, 0.264086, 0.003485, 0.057259, 0.040982, 0.033965, 7.206346, 0.000000, 0.1744 Second
57, 0.234339, 0.267127, 0.002259, 0.046299, 0.033883, 0.022599, 3.049727, 0.000000, 0.1806 Second
58, 0.223978, 0.347141, 0.003009, 0.051921, 0.035711, 0.030381, 6.789992, 0.000000, 0.1857 Second
59, 0.425227, 0.260339, 0.003475, 0.059108, 0.042313, 0.044616, 7.713861, 0.000000, 0.1905 Second
60, 0.215890, 0.418021, 0.004115, 0.059030, 0.039066, 0.034284, 5.848561, 0.000000, 0.1921 Second
61, 0.560949, 0.255308, 0.003865, 0.062742, 0.044683, 0.055279, 8.096535, 0.000000, 0.1897 Second
62, 0.188305, 0.466165, 0.005311, 0.065049, 0.042845, 0.039278, 4.079166, 0.000000, 0.1945 Second
63, 1.354406, 0.351473, 0.012592, 0.114017, 0.086428, 0.133688, 14.618943, 0.000000, 0.2059 Second
64, 0.211814, 0.262911, 0.003265, 0.055435, 0.044763, 0.034506, 4.030558, 0.000000, 0.1975 Second
65, 0.225536, 0.221379, 0.001986, 0.044152, 0.034577, 0.024912, 2.778440, 0.000000, 0.2048 Second
66, 0.197403, 0.185856, 0.001415, 0.037133, 0.029727, 0.020683, 1.715408, 0.000000, 0.1975 Second
67, 0.172011, 0.132509, 0.000923, 0.030210, 0.024528, 0.017276, 1.353168, 0.000000, 0.2053 Second
68, 0.160669, 0.123337, 0.000708, 0.026455, 0.020571, 0.014407, 1.315002, 0.000000, 0.2075 Second
69, 0.144321, 0.115738, 0.000568, 0.023750, 0.018646, 0.012968, 1.478737, 0.000000, 0.2158 Second
70, 0.138203, 0.117177, 0.000530, 0.022953, 0.017837, 0.012322, 1.239456, 0.000000, 0.2086 Second
71, 0.131963, 0.115989, 0.000492, 0.022112, 0.016823, 0.011642, 1.050000, 0.000000, 0.2225 Second
72, 0.124621, 0.112179, 0.000455, 0.021274, 0.016204, 0.011123, 1.050000, 0.000000, 0.2152 Second
73, 0.119098, 0.110795, 0.000429, 0.020654, 0.015170, 0.010578, 1.378781, 0.000000, 0.2140 Second
74, 0.116333, 0.103231, 0.000430, 0.020660, 0.015366, 0.010733, 1.451911, 0.000000, 0.2141 Second
75, 0.113552, 0.103968, 0.000433, 0.020720, 0.015276, 0.010625, 1.707951, 0.000000, 0.2282 Second
76, 0.111506, 0.104661, 0.000439, 0.020872, 0.015363, 0.010592, 1.874063, 0.000000, 0.2227 Second
77, 0.109695, 0.105450, 0.000441, 0.020878, 0.015536, 0.010794, 1.361259, 0.000000, 0.2249 Second
78, 0.107980, 0.106210, 0.000444, 0.020966, 0.015649, 0.010587, 1.156418, 0.000000, 0.2372 Second
79, 0.105877, 0.107680, 0.000448, 0.021055, 0.015667, 0.010485, 1.050000, 0.000000, 0.2329 Second
80, 0.114045, 0.109030, 0.000502, 0.022295, 0.016445, 0.010731, 1.050000, 0.000000, 0.2319 Second
81, 0.108661, 0.112746, 0.000505, 0.022350, 0.016402, 0.010652, 1.050000, 0.000000, 0.2376 Second
82, 0.111883, 0.115359, 0.000521, 0.022713, 0.016380, 0.010464, 1.237144, 0.000000, 0.2358 Second
83, 0.105186, 0.116889, 0.000505, 0.022355, 0.016006, 0.010218, 1.050000, 0.000000, 0.2388 Second
84, 0.112226, 0.119960, 0.000488, 0.021992, 0.015610, 0.010217, 1.319325, 0.000000, 0.2341 Second
85, 0.107203, 0.121173, 0.000477, 0.021727, 0.015364, 0.009979, 1.050000, 0.000000, 0.2396 Second
86, 0.104610, 0.122659, 0.000442, 0.020869, 0.014767, 0.009766, 1.050000, 0.000000, 0.2331 Second
87, 0.100303, 0.125482, 0.000418, 0.020272, 0.014227, 0.009339, 1.050000, 0.000000, 0.2349 Second
88, 0.107695, 0.124419, 0.000411, 0.020115, 0.013944, 0.008961, 1.050000, 0.000000, 0.2483 Second
89, 0.102792, 0.129800, 0.000410, 0.020064, 0.013835, 0.008789, 1.050000, 0.000000, 0.2469 Second
90, 0.095520, 0.129583, 0.000393, 0.019614, 0.013554, 0.008824, 1.050000, 0.000000, 0.2546 Second
91, 0.097853, 0.130343, 0.000387, 0.019484, 0.013282, 0.008356, 1.050000, 0.000000, 0.2474 Second
92, 0.091654, 0.130796, 0.000374, 0.019130, 0.013049, 0.008348, 1.050000, 0.000000, 0.2483 Second
93, 0.094080, 0.130796, 0.000370, 0.019031, 0.012884, 0.008061, 1.050000, 0.000000, 0.2528 Second
94, 0.092798, 0.132627, 0.000363, 0.018833, 0.012618, 0.007869, 1.050000, 0.000000, 0.2566 Second
95, 0.091986, 0.136484, 0.000362, 0.018792, 0.012388, 0.007721, 1.050000, 0.000000, 0.2486 Second
96, 0.090507, 0.140230, 0.000360, 0.018713, 0.012023, 0.007384, 1.050000, 0.000000, 0.2447 Second
97, 0.088733, 0.133016, 0.000340, 0.018209, 0.011855, 0.007524, 1.050000, 0.000000, 0.2455 Second
98, 0.088245, 0.135458, 0.000339, 0.018181, 0.011793, 0.007384, 1.050000, 0.000000, 0.2449 Second
99, 0.087918, 0.129915, 0.000325, 0.017811, 0.011764, 0.007484, 1.050000, 0.000000, 0.2595 Second
100, 0.087591, 0.138086, 0.000336, 0.018068, 0.011608, 0.007011
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
