round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
31, 9.296255, 0.485751, 0.051150, 0.262963, 0.142342, 0.015911, 7.426655, 0.000000, 0.3099 Second
32, 8.953964, 0.733436, 0.062939, 0.267393, 0.144342, 0.015228, 6.523391, 0.000000, 0.1895 Second
33, 8.493408, 0.826258, 0.080934, 0.268540, 0.143927, 0.015039, 6.101364, 0.000000, 0.1927 Second
34, 8.125998, 0.872613, 0.103160, 0.268888, 0.143318, 0.014754, 5.945736, 0.000000, 0.1977 Second
35, 7.742169, 0.920785, 0.161151, 0.269384, 0.142125, 0.013657, 17.901024, 0.000000, 0.3028 Second
36, 7.645947, 0.923387, 0.166338, 0.268476, 0.141532, 0.014005, 6.130968, 0.000000, 0.2075 Second
37, 7.277930, 0.940900, 0.217504, 0.267705, 0.140852, 0.014067, 12.408285, 0.000000, 0.3167 Second
38, 7.117976, 0.942782, 0.224594, 0.266314, 0.140130, 0.014650, 6.518329, 0.000000, 0.2093 Second
39, 6.795642, 0.957495, 0.309332, 0.265483, 0.140014, 0.014554, 6.340017, 0.000000, 0.3406 Second
40, 6.483939, 0.972497, 0.498863, 0.264710, 0.139291, 0.014455, 11.905159, 0.000000, 0.3434 Second
41, 6.325288, 0.979918, 0.705247, 0.263848, 0.139295, 0.014271, 16.568198, 0.000000, 0.3645 Second
42, 6.238602, 0.984159, 0.915039, 0.263472, 0.139502, 0.014107, 6.377121, 0.000000, 0.3807 Second
43, 6.012970, 0.992529, 2.068549, 0.262799, 0.140004, 0.013831, 6.193352, 0.000000, 0.3912 Second
44, 5.798089, 0.998025, 8.441276, 0.261780, 0.139858, 0.013227, 6.187157, 0.000000, 0.4125 Second
45, 5.644828, 0.999188, 21.159756, 0.260073, 0.140018, 0.013041, 6.462709, 0.000000, 0.4259 Second
46, 5.496846, 0.999555, 39.202454, 0.258394, 0.139576, 0.013122, 12.223505, 0.000000, 0.4235 Second
47, 5.404658, 0.999671, 53.324193, 0.257568, 0.139505, 0.013071, 8.258631, 0.000000, 4.2688 Second
