round, minRit, maxRit, error, mean_quadratic_error, simple_mean_error, weighted_mean_error, elasticity, maxDisplacement, time
67, 1.666867, 0.296464, 0.028869, 0.183089, 0.130824, 0.116477, 12.160247, 0.000000, 0.3050 Second
68, 0.103826, 0.316454, 0.005329, 0.066273, 0.035412, 0.015816, 3.968876, 0.000000, 0.3094 Second
69, 1.076484, 0.069697, 0.010885, 0.118616, 0.057530, 0.043782, 9.925991, 0.000000, 0.3041 Second
70, 0.079821, 0.348831, 0.006570, 0.071946, 0.032727, 0.013856, 3.895180, 0.000000, 0.3237 Second
71, 1.389611, 0.094879, 0.014491, 0.138876, 0.064587, 0.054727, 10.542397, 0.000000, 0.3234 Second
72, 0.038748, 0.346945, 0.006409, 0.071000, 0.033753, 0.016174, 4.137784, 0.000000, 0.3502 Second
73, 1.558859, 0.110200, 0.016486, 0.148817, 0.069529, 0.061911, 9.042373, 0.000000, 0.3620 Second
74, 0.065002, 0.192416, 0.001868, 0.041484, 0.029940, 0.019550, 2.622769, 0.000000, 0.3718 Second
75, 1.102087, 0.109152, 0.011320, 0.120901, 0.055227, 0.044164, 8.165603, 0.000000, 0.3820 Second
76, 0.078982, 0.453978, 0.014396, 0.100590, 0.051478, 0.022390, 3.844573, 0.000000, 0.4081 Second
77, 2.323629, 0.157071, 0.024650, 0.184275, 0.093418, 0.095404, 9.766777, 0.000000, 0.3959 Second
78, 0.085301, 0.080075, 0.000712, 0.026859, 0.021696, 0.018157, 2.028554, 0.000000, 0.4055 Second
79, 0.071459, 0.147314, 0.000936, 0.029635, 0.017979, 0.013954, 2.013608, 0.000000, 0.4106 Second
80, 0.853512, 0.054739, 0.008059, 0.100816, 0.045808, 0.032257, 8.620882, 0.000000, 0.4120 Second
81, 0.029253, 0.406115, 0.009903, 0.085293, 0.034786, 0.012542, 3.560016, 0.000000, 0.4238 Second
82, 2.302986, 0.148921, 0.024326, 0.183214, 0.094802, 0.094770, 13.682272, 0.000000, 0.4343 Second
83, 0.602084, 0.111943, 0.006099, 0.084370, 0.051304, 0.038510, 7.488820, 0.000000, 0.4386 Second
84, 0.089065, 0.485493, 0.017650, 0.108731, 0.048583, 0.017116, 2.578375, 0.000000, 0.4592 Second
85, 1.616791, 0.081595, 0.017178, 0.152137, 0.075632, 0.064630, 9.016413, 0.000000, 0.4582 Second
86, 0.026762, 0.331643, 0.005590, 0.066679, 0.028143, 0.011375, 3.258476, 0.000000, 0.4702 Second
87, 1.837573, 0.114382, 0.019654, 0.163457, 0.082177, 0.074973, 12.040079, 0.000000, 0.4731 Second
88, 0.273617, 0.111147, 0.002265, 0.049178, 0.035190, 0.027121, 2.990781, 0.000000, 0.4776 Second
89, 0.153434, 0.083081, 0.001294, 0.036386, 0.029856, 0.027813, 2.665122, 0.000000, 0.5344 Second
90, 0.097302, 0.274861, 0.004009, 0.058706, 0.034558, 0.021572, 3.830073, 0.000000, 0.5014 Second
91, 1.077136, 0.092818, 0.010871, 0.118551, 0.054185, 0.041433, 8.848643, 0.000000, 0.5079 Second
92, 0.071923, 0.246112, 0.002943, 0.050828, 0.031983, 0.017337, 3.513199, 0.000000, 0.5259 Second
93, 1.357472, 0.112362, 0.014275, 0.137440, 0.063385, 0.055067, 7.051350, 0.000000, 0.5402 Second
94, 0.101767, 0.448475, 0.013983, 0.099749, 0.049547, 0.019911, 2.696085, 0.000000, 0.5855 Second
95, 3.633638, 0.200446, 0.036196, 0.224039, 0.125893, 0.154687, 9.559438, 0.000000, 0.5750 Second
96, 0.458894, 0.191793, 0.005817, 0.078681, 0.054118, 0.042324, 5.028917, 0.000000, 0.6022 Second
97, 0.294365, 0.348310, 0.009714, 0.091738, 0.066922, 0.056725, 6.542113, 0.000000, 0.5829 Second
98, 0.932129, 0.129744, 0.009561, 0.109537, 0.054949, 0.042220, 8.379481, 0.000000, 0.5450 Second
99, 0.067052, 0.098311, 0.000792, 0.027662, 0.021150, 0.016348, 2.330759, 0.000000, 0.5510 Second
100, 0.138746, 0.030578, 0.000501, 0.022996, 0.013196, 0.007929
Enlarge: 6.000000, Shrink: 9.000000, treeDepth: 6, minTreeDepth: 6
 
